intertidal_sitename,site_code,survey_rep,year,month,day,section,transect,location,radius_mm,disease_category,final_classification,count
Lompoc Landing,60,12,2019,6,4,1,30,16,75,0,pisaster ochraceus,1
Lompoc Landing,60,12,2019,6,4,1,30,16,85,0,pisaster ochraceus,1
Lompoc Landing,60,12,2019,6,4,1,30,18,95,0,pisaster ochraceus,1
Lompoc Landing,60,12,2019,6,4,1,30,18,100,0,pisaster ochraceus,1
Lompoc Landing,60,12,2019,6,4,1,30,18,115,0,pisaster ochraceus,1
Lompoc Landing,60,12,2019,6,4,1,30,19,35,0,pisaster ochraceus,1
Lompoc Landing,60,12,2019,6,4,1,30,19,60,0,pisaster ochraceus,1
Lompoc Landing,60,12,2019,6,4,1,30,19,100,0,pisaster ochraceus,1
Lompoc Landing,60,12,2019,6,4,1,30,19,120,0,pisaster ochraceus,1
Lompoc Landing,60,12,2019,6,4,1,30,19,140,0,pisaster ochraceus,1
Lompoc Landing,60,12,2019,6,4,1,30,19.5,35,0,pisaster ochraceus,1
Lompoc Landing,60,12,2019,6,4,1,30,20,35,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,0,15,130,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,0,15.5,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,0,18.5,100,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,1.5,15,95,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,1.5,16,140,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,1.5,16.5,80,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,3,15,65,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,3,15,95,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,3,15.5,130,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,3,16,135,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,3,16,165,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,3,17,105,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,3,18,65,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,4.5,13.5,125,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,4.5,14.5,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,7,150,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,14.5,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,15,115,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,15,120,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,15,135,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,15.5,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,16,100,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,16,140,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,16,145,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,18.5,130,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,19,95,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,19,125,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,20,30,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,20,85,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,6,20,125,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,7.5,7,120,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,7.5,15,80,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,7.5,17,70,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,7.5,19,115,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,7.5,20,55,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,7.5,20,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,9,15,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,9,15,125,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,9,16.5,60,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,9,16.5,85,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,9,16.5,95,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,9,16.5,105,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,9,16.5,130,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,9,16.5,135,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,9,18,80,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,9,21,115,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,9,22,85,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,10.5,16,135,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,10.5,18.5,120,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,12,14.5,55,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,12,15,90,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,12,16,100,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,12,16,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,12,16,140,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,12,17,60,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,12,18,45,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,12,19,105,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,12,19.5,55,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,12,20,40,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,12,20,130,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,13.5,16,40,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,13.5,16,75,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,13.5,16.5,50,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,15,14,40,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,15,14,105,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,15,14,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,15,14.5,50,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,15,20.5,75,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,15,21,45,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,16.5,14,45,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,16.5,14,125,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,16.5,14.5,40,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,16.5,16,105,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,13.5,75,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,13.5,85,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,13.5,105,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,14,60,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,14,75,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,14,120,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,14.5,140,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,15,115,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,15.5,130,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,16,50,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,16,90,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,18,16,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,19.5,14.5,135,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,19.5,15,45,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,21,5.5,75,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,21,13.5,100,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,21,14,95,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,21,16,15,0,leptasterias spp,1
Lompoc Landing,60,13,2020,2,6,1,22.5,14.5,75,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,22.5,14.5,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,22.5,14.5,130,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,22.5,15,105,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,22.5,17,65,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,22.5,17,105,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,24,17,145,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,24,18,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,24,18.5,95,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,24,19,110,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,24,19,135,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,24,20,90,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,25.5,19,90,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,27,17.5,130,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,27,19,75,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,27,19,85,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,27,19,130,0,pisaster ochraceus,2
Lompoc Landing,60,13,2020,2,6,1,27,20.5,65,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,27,21,45,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,27,21,75,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,27,21,85,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,28.5,15,75,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,28.5,17.5,95,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,14.5,70,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,15.5,85,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,17.5,70,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,17.5,75,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,17.5,80,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,17.5,135,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,18,45,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,18.5,125,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,19.5,100,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,19.5,120,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,19.5,135,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,20.5,50,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,20.5,55,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,21,65,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,21,95,0,pisaster ochraceus,1
Lompoc Landing,60,13,2020,2,6,1,30,21,115,0,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,0,18,60,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,0,18,70,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,0,18,115,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,3,14.5,95,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,3,15.5,115,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,3,15.5,120,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,3,15.5,125,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,3,15.5,130,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,3,16,95,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,3,16,100,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,3,16,130,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,3,16,135,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,3,17,135,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,3,19,130,healthy,pisaster ochraceus,2
Lompoc Landing,60,14,2020,6,6,1,3,19,135,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,6,15.5,115,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,6,15.5,135,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,6,17,80,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,6,17,130,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,6,17,140,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,6,18,90,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,6,19,50,healthy,pisaster ochraceus,2
Lompoc Landing,60,14,2020,6,6,1,6,19,70,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,6,19.5,40,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,9,15.5,50,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,9,15.5,60,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,9,15.5,75,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,9,15.5,110,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,9,17.5,130,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,9,18,60,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,9,18,90,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,9,18,100,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,12,16,80,healthy,pisaster ochraceus,2
Lompoc Landing,60,14,2020,6,6,1,12,16,95,healthy,pisaster ochraceus,2
Lompoc Landing,60,14,2020,6,6,1,12,18,50,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,12,18,100,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,12,18.5,120,healthy,pisaster ochraceus,2
Lompoc Landing,60,14,2020,6,6,1,12,19.5,70,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,12,19.5,90,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,15,13,105,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,15,14,110,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,15,14,130,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,15,15,115,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,15,16,80,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,15,18,90,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,18,13,80,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,18,13,90,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,18,13.5,70,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,18,13.5,80,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,18,14,55,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,18,14,120,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,18,14.5,130,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,21,13,85,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,21,13,90,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,21,13,95,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,21,17.5,60,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,21,17.5,100,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,21,17.5,110,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,21,18.5,60,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,13,120,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,15.5,110,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,17,80,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,18,60,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,18,150,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,20,80,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,20,100,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,20,130,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,20,140,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,22,40,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,22,80,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,22,130,severe,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,24,47,120,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,27,14.5,80,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,27,14.5,170,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,27,18,90,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,27,18,110,healthy,pisaster ochraceus,3
Lompoc Landing,60,14,2020,6,6,1,27,18,120,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,27,18,130,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,27,18,140,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,27,18,150,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,27,21,90,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,27,21,110,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,30,9,130,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,30,9,135,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,30,11,100,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,30,11,120,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,30,15,110,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,30,16,120,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,30,16,130,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,30,16,150,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,30,18.5,130,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,30,21,60,healthy,pisaster ochraceus,1
Lompoc Landing,60,14,2020,6,6,1,30,21,70,healthy,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,0,17,110,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,1.5,14,120,0,pisaster ochraceus,2
Lompoc Landing,60,15,2020,12,13,1,1.5,15,110,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,1.5,15,120,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,1.5,16,85,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,1.5,16,95,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,3,6,150,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,3,6.5,165,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,3,14,95,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,3,15.5,165,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,3,17,130,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,3,19,85,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,4.5,14,10,0,leptasterias spp,1
Lompoc Landing,60,15,2020,12,13,1,6,14,75,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,6,14.5,70,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,6,14.5,80,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,6,15,130,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,6,15.5,150,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,6,15.5,155,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,6,16.5,120,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,6,17,10,0,leptasterias spp,1
Lompoc Landing,60,15,2020,12,13,1,6,18.5,155,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,6,19,85,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,6,20,85,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,6,20,120,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,7.5,14,130,2,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,7.5,14,140,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,7.5,15,140,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,7.5,19,130,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,7.5,20,60,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,7.5,20,95,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,7.5,20,130,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,9,15,85,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,9,16,140,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,9,16.5,130,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,9,18.5,95,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,9,19,75,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,9,19.5,50,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,9,19.5,60,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,9,19.5,110,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,9,21,50,0,pisaster ochraceus,2
Lompoc Landing,60,15,2020,12,13,1,9,21,80,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,9,21,110,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,10.5,8,145,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,10.5,14.5,60,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,10.5,19,50,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,10.5,20,70,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,10.5,20,90,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,10.5,20,140,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,12,14.5,50,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,12,16.5,85,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,12,17.5,85,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,12,18,20,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,12,18.5,55,0,pisaster ochraceus,2
Lompoc Landing,60,15,2020,12,13,1,12,19,70,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,12,19.5,60,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,12,19.5,110,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,12,20,55,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,12,20.5,60,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,13.5,19,80,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,13.5,19.5,140,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,13.5,20.5,55,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,15,14,50,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,15,14,55,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,15,14,85,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,15,14,120,0,pisaster ochraceus,2
Lompoc Landing,60,15,2020,12,13,1,15,15.5,115,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,15,17,45,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,15,17,75,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,15,17,80,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,18,13,50,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,18,13,70,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,18,13,75,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,18,13,120,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,18,14,95,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,18,14.5,85,2,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,18,14.5,130,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,18,15,100,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,18,15,135,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,18,17,130,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,18,19,70,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,19.5,13.5,85,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,21,13,80,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,21,13,120,0,pisaster ochraceus,1
Lompoc Landing,60,15,2020,12,13,1,21,13.5,110,0,pisaster ochraceus,1
