Location,Sensor,Recovery Date,Date_Time,Date,Time,Temperature,pH,
alg,4,8/20/21,2021-07-22T15:45:00Z,7/22/21,15:45:00,18.88152006,7.93472773,
alg,4,8/20/21,2021-07-22T16:00:00Z,7/22/21,16:00:00,18.94062782,7.941371838,
alg,4,8/20/21,2021-07-22T16:15:00Z,7/22/21,16:15:00,19.03305345,7.947979352,
alg,4,8/20/21,2021-07-22T16:30:00Z,7/22/21,16:30:00,19.02491697,7.942626438,
alg,4,8/20/21,2021-07-22T16:45:00Z,7/22/21,16:45:00,19.09000808,7.948749804,
alg,4,8/20/21,2021-07-22T17:00:00Z,7/22/21,17:00:00,19.14706284,7.951124549,
alg,4,8/20/21,2021-07-22T17:15:00Z,7/22/21,17:15:00,19.22751275,7.959351417,
alg,4,8/20/21,2021-07-22T17:30:00Z,7/22/21,17:30:00,19.27306984,7.959560118,
alg,4,8/20/21,2021-07-22T17:45:00Z,7/22/21,17:45:00,19.32604925,7.957009968,
alg,4,8/20/21,2021-07-22T18:00:00Z,7/22/21,18:00:00,19.34914883,7.957189325,
alg,4,8/20/21,2021-07-22T18:15:00Z,7/22/21,18:15:00,19.3554173,7.957496559,
alg,4,8/20/21,2021-07-22T18:30:00Z,7/22/21,18:30:00,19.32016322,7.954847131,
alg,4,8/20/21,2021-07-22T18:45:00Z,7/22/21,18:45:00,19.25548217,7.948405278,
alg,4,8/20/21,2021-07-22T19:00:00Z,7/22/21,19:00:00,19.15049142,7.939428277,
alg,4,8/20/21,2021-07-22T19:15:00Z,7/22/21,19:15:00,18.99416587,7.935981133,
alg,4,8/20/21,2021-07-22T19:30:00Z,7/22/21,19:30:00,18.85565876,7.929546719,
alg,4,8/20/21,2021-07-22T19:45:00Z,7/22/21,19:45:00,18.75065983,7.928568168,
alg,4,8/20/21,2021-07-22T20:00:00Z,7/22/21,20:00:00,18.5375774,7.917007574,
alg,4,8/20/21,2021-07-22T20:15:00Z,7/22/21,20:15:00,18.31174434,7.916833359,
alg,4,8/20/21,2021-07-22T20:30:00Z,7/22/21,20:30:00,18.04121802,7.915424002,
alg,4,8/20/21,2021-07-22T20:45:00Z,7/22/21,20:45:00,17.81491818,7.904027753,
alg,4,8/20/21,2021-07-22T21:00:00Z,7/22/21,21:00:00,17.58015406,7.894273965,
alg,4,8/20/21,2021-07-22T21:15:00Z,7/22/21,21:15:00,17.33121747,7.882144809,
alg,4,8/20/21,2021-07-22T21:30:00Z,7/22/21,21:30:00,17.1129558,7.876911473,
alg,4,8/20/21,2021-07-22T21:45:00Z,7/22/21,21:45:00,16.99010404,7.870362448,
alg,4,8/20/21,2021-07-22T22:00:00Z,7/22/21,22:00:00,16.91118492,7.873852118,
alg,4,8/20/21,2021-07-22T22:15:00Z,7/22/21,22:15:00,16.83166771,7.863787351,
alg,4,8/20/21,2021-07-22T22:30:00Z,7/22/21,22:30:00,16.76679819,7.862013308,
alg,4,8/20/21,2021-07-22T22:45:00Z,7/22/21,22:45:00,16.68092665,7.854635305,
alg,4,8/20/21,2021-07-22T23:00:00Z,7/22/21,23:00:00,16.62972934,7.843057726,
alg,4,8/20/21,2021-07-22T23:15:00Z,7/22/21,23:15:00,16.61090598,7.842781695,
alg,4,8/20/21,2021-07-22T23:30:00Z,7/22/21,23:30:00,16.5507707,7.830860516,
alg,4,8/20/21,2021-07-22T23:45:00Z,7/22/21,23:45:00,16.50950685,7.82099295,
alg,4,8/20/21,2021-07-23T00:00:00Z,7/23/21,0:00:00,16.3430597,7.812286816,
alg,4,8/20/21,2021-07-23T00:15:00Z,7/23/21,0:15:00,16.17799393,7.805828225,
alg,4,8/20/21,2021-07-23T00:30:00Z,7/23/21,0:30:00,16.04441271,7.803874515,
alg,4,8/20/21,2021-07-23T00:45:00Z,7/23/21,0:45:00,15.95244211,7.800768708,
alg,4,8/20/21,2021-07-23T01:00:00Z,7/23/21,1:00:00,15.85854835,7.796380815,
alg,4,8/20/21,2021-07-23T01:15:00Z,7/23/21,1:15:00,15.78334514,7.781966566,
alg,4,8/20/21,2021-07-23T01:30:00Z,7/23/21,1:30:00,15.69384843,7.758275503,
alg,4,8/20/21,2021-07-23T01:45:00Z,7/23/21,1:45:00,15.59137813,7.737294346,
alg,4,8/20/21,2021-07-23T02:00:00Z,7/23/21,2:00:00,15.50560794,7.723267697,
alg,4,8/20/21,2021-07-23T02:15:00Z,7/23/21,2:15:00,15.4506032,7.708775262,
alg,4,8/20/21,2021-07-23T02:30:00Z,7/23/21,2:30:00,15.39647501,7.691460659,
alg,4,8/20/21,2021-07-23T02:45:00Z,7/23/21,2:45:00,15.35985442,7.672262198,
alg,4,8/20/21,2021-07-23T03:00:00Z,7/23/21,3:00:00,15.33716263,7.669361717,
alg,4,8/20/21,2021-07-23T03:15:00Z,7/23/21,3:15:00,15.30455108,7.644141354,
alg,4,8/20/21,2021-07-23T03:30:00Z,7/23/21,3:30:00,15.26701682,7.617454435,
alg,4,8/20/21,2021-07-23T03:45:00Z,7/23/21,3:45:00,15.21553685,7.597867146,
alg,4,8/20/21,2021-07-23T04:00:00Z,7/23/21,4:00:00,15.15518175,7.573995461,
alg,4,8/20/21,2021-07-23T04:15:00Z,7/23/21,4:15:00,15.09329348,7.542496126,
alg,4,8/20/21,2021-07-23T04:30:00Z,7/23/21,4:30:00,15.03336662,7.517660263,
alg,4,8/20/21,2021-07-23T04:45:00Z,7/23/21,4:45:00,14.98080047,7.489612382,
alg,4,8/20/21,2021-07-23T05:00:00Z,7/23/21,5:00:00,14.92854879,7.46728987,
alg,4,8/20/21,2021-07-23T05:15:00Z,7/23/21,5:15:00,14.87514775,7.442546446,
alg,4,8/20/21,2021-07-23T05:30:00Z,7/23/21,5:30:00,14.82689024,7.419631314,
alg,4,8/20/21,2021-07-23T05:45:00Z,7/23/21,5:45:00,14.77425912,7.405203301,
alg,4,8/20/21,2021-07-23T06:00:00Z,7/23/21,6:00:00,14.72760324,7.388307019,
alg,4,8/20/21,2021-07-23T06:15:00Z,7/23/21,6:15:00,14.67144537,7.361720246,
alg,4,8/20/21,2021-07-23T06:30:00Z,7/23/21,6:30:00,14.81601063,7.329165673,
alg,4,8/20/21,2021-07-23T06:45:00Z,7/23/21,6:45:00,15.18579284,7.537312661,
alg,4,8/20/21,2021-07-23T07:00:00Z,7/23/21,7:00:00,15.54621678,7.70034597,
alg,4,8/20/21,2021-07-23T07:15:00Z,7/23/21,7:15:00,15.72081499,7.735330581,
alg,4,8/20/21,2021-07-23T07:30:00Z,7/23/21,7:30:00,15.79161944,7.76686106,
alg,4,8/20/21,2021-07-23T07:45:00Z,7/23/21,7:45:00,15.89424502,7.80981011,
alg,4,8/20/21,2021-07-23T08:00:00Z,7/23/21,8:00:00,15.98420724,7.810642174,
alg,4,8/20/21,2021-07-23T08:15:00Z,7/23/21,8:15:00,16.1303751,7.819199845,
alg,4,8/20/21,2021-07-23T08:30:00Z,7/23/21,8:30:00,16.24352782,7.833370195,
alg,4,8/20/21,2021-07-23T08:45:00Z,7/23/21,8:45:00,16.34923606,7.84377173,
alg,4,8/20/21,2021-07-23T09:00:00Z,7/23/21,9:00:00,16.4138765,7.839450384,
alg,4,8/20/21,2021-07-23T09:15:00Z,7/23/21,9:15:00,16.45597783,7.842168165,
alg,4,8/20/21,2021-07-23T09:30:00Z,7/23/21,9:30:00,16.5006835,7.855951203,
alg,4,8/20/21,2021-07-23T09:45:00Z,7/23/21,9:45:00,16.58292965,7.872285988,
alg,4,8/20/21,2021-07-23T10:00:00Z,7/23/21,10:00:00,16.61389725,7.873698568,
alg,4,8/20/21,2021-07-23T10:15:00Z,7/23/21,10:15:00,16.67268826,7.884909888,
alg,4,8/20/21,2021-07-23T10:30:00Z,7/23/21,10:30:00,16.74816514,7.900853049,
alg,4,8/20/21,2021-07-23T10:45:00Z,7/23/21,10:45:00,16.84913835,7.896935858,
alg,4,8/20/21,2021-07-23T11:00:00Z,7/23/21,11:00:00,16.95313173,7.913258878,
alg,4,8/20/21,2021-07-23T11:15:00Z,7/23/21,11:15:00,17.08418195,7.928604133,
alg,4,8/20/21,2021-07-23T11:30:00Z,7/23/21,11:30:00,17.17803172,7.920163552,
alg,4,8/20/21,2021-07-23T11:45:00Z,7/23/21,11:45:00,17.29449146,7.936267075,
alg,4,8/20/21,2021-07-23T12:00:00Z,7/23/21,12:00:00,17.37594065,7.947171415,
alg,4,8/20/21,2021-07-23T12:15:00Z,7/23/21,12:15:00,17.4399623,7.949434178,
alg,4,8/20/21,2021-07-23T12:30:00Z,7/23/21,12:30:00,17.62741575,7.936221075,
alg,4,8/20/21,2021-07-23T12:45:00Z,7/23/21,12:45:00,17.75485795,7.937568229,
alg,4,8/20/21,2021-07-23T13:00:00Z,7/23/21,13:00:00,17.83251648,7.934605615,
alg,4,8/20/21,2021-07-23T13:15:00Z,7/23/21,13:15:00,17.92766339,7.921126519,
alg,4,8/20/21,2021-07-23T13:30:00Z,7/23/21,13:30:00,18.08201522,7.900977983,
alg,4,8/20/21,2021-07-23T13:45:00Z,7/23/21,13:45:00,18.22813009,7.90669916,
alg,4,8/20/21,2021-07-23T14:00:00Z,7/23/21,14:00:00,18.35852788,7.898199365,
alg,4,8/20/21,2021-07-23T14:15:00Z,7/23/21,14:15:00,18.50066351,7.916304843,
alg,4,8/20/21,2021-07-23T14:30:00Z,7/23/21,14:30:00,18.61455539,7.904137231,
alg,4,8/20/21,2021-07-23T14:45:00Z,7/23/21,14:45:00,18.71925992,7.895559681,
alg,4,8/20/21,2021-07-23T15:00:00Z,7/23/21,15:00:00,18.79538269,7.877073253,
alg,4,8/20/21,2021-07-23T15:15:00Z,7/23/21,15:15:00,18.91129305,7.888090696,
alg,4,8/20/21,2021-07-23T15:30:00Z,7/23/21,15:30:00,19.04971035,7.886073961,
alg,4,8/20/21,2021-07-23T15:45:00Z,7/23/21,15:45:00,19.10530216,7.857617976,
alg,4,8/20/21,2021-07-23T16:00:00Z,7/23/21,16:00:00,19.18172134,7.864575297,
alg,4,8/20/21,2021-07-23T16:15:00Z,7/23/21,16:15:00,19.18839218,7.866831653,
alg,4,8/20/21,2021-07-23T16:30:00Z,7/23/21,16:30:00,19.2356512,7.846257476,
alg,4,8/20/21,2021-07-23T16:45:00Z,7/23/21,16:45:00,19.22893737,7.861421488,
alg,4,8/20/21,2021-07-23T17:00:00Z,7/23/21,17:00:00,19.22777264,7.868309422,
alg,4,8/20/21,2021-07-23T17:15:00Z,7/23/21,17:15:00,19.19529013,7.872617357,
alg,4,8/20/21,2021-07-23T17:30:00Z,7/23/21,17:30:00,19.12322049,7.871621519,
alg,4,8/20/21,2021-07-23T17:45:00Z,7/23/21,17:45:00,19.02527632,7.855188621,
alg,4,8/20/21,2021-07-23T18:00:00Z,7/23/21,18:00:00,18.95918153,7.861354279,
alg,4,8/20/21,2021-07-23T18:15:00Z,7/23/21,18:15:00,18.91844059,7.854688906,
alg,4,8/20/21,2021-07-23T18:30:00Z,7/23/21,18:30:00,18.90906056,7.849310813,
alg,4,8/20/21,2021-07-23T18:45:00Z,7/23/21,18:45:00,18.88443866,7.8595492,
alg,4,8/20/21,2021-07-23T19:00:00Z,7/23/21,19:00:00,18.85813925,7.837593627,
alg,4,8/20/21,2021-07-23T19:15:00Z,7/23/21,19:15:00,18.83708291,7.829239711,
alg,4,8/20/21,2021-07-23T19:30:00Z,7/23/21,19:30:00,18.82211826,7.815524566,
alg,4,8/20/21,2021-07-23T19:45:00Z,7/23/21,19:45:00,18.81235968,7.822392997,
alg,4,8/20/21,2021-07-23T20:00:00Z,7/23/21,20:00:00,18.79486365,7.832715907,
alg,4,8/20/21,2021-07-23T20:15:00Z,7/23/21,20:15:00,18.74124362,7.836193207,
alg,4,8/20/21,2021-07-23T20:30:00Z,7/23/21,20:30:00,18.69189457,7.852836464,
alg,4,8/20/21,2021-07-23T20:45:00Z,7/23/21,20:45:00,18.64674374,7.82296985,
alg,4,8/20/21,2021-07-23T21:00:00Z,7/23/21,21:00:00,18.582263,7.821619385,
alg,4,8/20/21,2021-07-23T21:15:00Z,7/23/21,21:15:00,18.50742847,7.779691321,
alg,4,8/20/21,2021-07-23T21:30:00Z,7/23/21,21:30:00,18.3992228,7.781100593,
alg,4,8/20/21,2021-07-23T21:45:00Z,7/23/21,21:45:00,18.29126079,7.781026279,
alg,4,8/20/21,2021-07-23T22:00:00Z,7/23/21,22:00:00,18.16005444,7.787661813,
alg,4,8/20/21,2021-07-23T22:15:00Z,7/23/21,22:15:00,17.99489784,7.786177737,
alg,4,8/20/21,2021-07-23T22:30:00Z,7/23/21,22:30:00,17.82019449,7.788128414,
alg,4,8/20/21,2021-07-23T22:45:00Z,7/23/21,22:45:00,17.50628594,7.788703715,
alg,4,8/20/21,2021-07-23T23:00:00Z,7/23/21,23:00:00,17.32456773,7.781938364,
alg,4,8/20/21,2021-07-23T23:15:00Z,7/23/21,23:15:00,17.20552931,7.779048121,
alg,4,8/20/21,2021-07-23T23:30:00Z,7/23/21,23:30:00,17.13977637,7.776133447,
alg,4,8/20/21,2021-07-23T23:45:00Z,7/23/21,23:45:00,17.13186751,7.774427017,
alg,4,8/20/21,2021-07-24T00:00:00Z,7/24/21,0:00:00,17.1476566,7.775333829,
alg,4,8/20/21,2021-07-24T00:15:00Z,7/24/21,0:15:00,17.12359311,7.76131964,
alg,4,8/20/21,2021-07-24T00:30:00Z,7/24/21,0:30:00,17.20450033,7.771674978,
alg,4,8/20/21,2021-07-24T00:45:00Z,7/24/21,0:45:00,17.28077349,7.780380897,
alg,4,8/20/21,2021-07-24T01:00:00Z,7/24/21,1:00:00,17.31240928,7.794663911,
alg,4,8/20/21,2021-07-24T01:15:00Z,7/24/21,1:15:00,17.2906438,7.786099769,
alg,4,8/20/21,2021-07-24T01:30:00Z,7/24/21,1:30:00,17.19627605,7.774558109,
alg,4,8/20/21,2021-07-24T01:45:00Z,7/24/21,1:45:00,17.13659617,7.764621092,
alg,4,8/20/21,2021-07-24T02:00:00Z,7/24/21,2:00:00,17.09161498,7.758113291,
alg,4,8/20/21,2021-07-24T02:15:00Z,7/24/21,2:15:00,17.03874849,7.730220378,
alg,4,8/20/21,2021-07-24T02:30:00Z,7/24/21,2:30:00,17.01683536,7.721725976,
alg,4,8/20/21,2021-07-24T02:45:00Z,7/24/21,2:45:00,17.02158685,7.700127094,
alg,4,8/20/21,2021-07-24T03:00:00Z,7/24/21,3:00:00,17.03226704,7.687842869,
alg,4,8/20/21,2021-07-24T03:15:00Z,7/24/21,3:15:00,17.04347769,7.641739481,
alg,4,8/20/21,2021-07-24T03:30:00Z,7/24/21,3:30:00,17.05027121,7.629132133,
alg,4,8/20/21,2021-07-24T03:45:00Z,7/24/21,3:45:00,17.05708955,7.610716113,
alg,4,8/20/21,2021-07-24T04:00:00Z,7/24/21,4:00:00,17.05273217,7.564841229,
alg,4,8/20/21,2021-07-24T04:15:00Z,7/24/21,4:15:00,17.02492502,7.534605704,
alg,4,8/20/21,2021-07-24T04:30:00Z,7/24/21,4:30:00,16.99181741,7.505293552,
alg,4,8/20/21,2021-07-24T04:45:00Z,7/24/21,4:45:00,16.94975905,7.480117883,
alg,4,8/20/21,2021-07-24T05:00:00Z,7/24/21,5:00:00,16.90866431,7.448029617,
alg,4,8/20/21,2021-07-24T05:15:00Z,7/24/21,5:15:00,16.86162117,7.421660836,
alg,4,8/20/21,2021-07-24T05:30:00Z,7/24/21,5:30:00,16.82185179,7.388298311,
alg,4,8/20/21,2021-07-24T05:45:00Z,7/24/21,5:45:00,16.77477681,7.35664368,
alg,4,8/20/21,2021-07-24T06:00:00Z,7/24/21,6:00:00,16.70984778,7.347997186,
alg,4,8/20/21,2021-07-24T06:15:00Z,7/24/21,6:15:00,16.6453184,7.341217007,
alg,4,8/20/21,2021-07-24T06:30:00Z,7/24/21,6:30:00,16.59349648,7.329189728,
alg,4,8/20/21,2021-07-24T06:45:00Z,7/24/21,6:45:00,16.53184437,7.314730137,
alg,4,8/20/21,2021-07-24T07:00:00Z,7/24/21,7:00:00,16.50044744,7.296563995,
alg,4,8/20/21,2021-07-24T07:15:00Z,7/24/21,7:15:00,16.59193614,7.26886775,
alg,4,8/20/21,2021-07-24T07:30:00Z,7/24/21,7:30:00,16.77246386,7.398724415,
alg,4,8/20/21,2021-07-24T07:45:00Z,7/24/21,7:45:00,16.88779091,7.461164743,
alg,4,8/20/21,2021-07-24T08:00:00Z,7/24/21,8:00:00,16.94844166,7.553517788,
alg,4,8/20/21,2021-07-24T08:15:00Z,7/24/21,8:15:00,16.96655399,7.632974265,
alg,4,8/20/21,2021-07-24T08:30:00Z,7/24/21,8:30:00,17.01091514,7.662864329,
alg,4,8/20/21,2021-07-24T08:45:00Z,7/24/21,8:45:00,17.06670445,7.702309008,
alg,4,8/20/21,2021-07-24T09:00:00Z,7/24/21,9:00:00,17.10864089,7.699948397,
alg,4,8/20/21,2021-07-24T09:15:00Z,7/24/21,9:15:00,17.15509278,7.738081424,
alg,4,8/20/21,2021-07-24T09:30:00Z,7/24/21,9:30:00,17.19049733,7.732485174,
alg,4,8/20/21,2021-07-24T09:45:00Z,7/24/21,9:45:00,17.22540116,7.746017376,
alg,4,8/20/21,2021-07-24T10:00:00Z,7/24/21,10:00:00,17.23960613,7.738678329,
alg,4,8/20/21,2021-07-24T10:15:00Z,7/24/21,10:15:00,17.26758956,7.742793162,
alg,4,8/20/21,2021-07-24T10:30:00Z,7/24/21,10:30:00,17.2905802,7.734866067,
alg,4,8/20/21,2021-07-24T10:45:00Z,7/24/21,10:45:00,17.31217564,7.768709584,
alg,4,8/20/21,2021-07-24T11:00:00Z,7/24/21,11:00:00,17.32160331,7.779645195,
alg,4,8/20/21,2021-07-24T11:15:00Z,7/24/21,11:15:00,17.34731061,7.796012666,
alg,4,8/20/21,2021-07-24T11:30:00Z,7/24/21,11:30:00,17.36470491,7.823723728,
alg,4,8/20/21,2021-07-24T11:45:00Z,7/24/21,11:45:00,17.36515327,7.831384441,
alg,4,8/20/21,2021-07-24T12:00:00Z,7/24/21,12:00:00,17.36673486,7.837236281,
alg,4,8/20/21,2021-07-24T12:15:00Z,7/24/21,12:15:00,17.36949673,7.834190499,
alg,4,8/20/21,2021-07-24T12:30:00Z,7/24/21,12:30:00,17.36695464,7.831455605,
alg,4,8/20/21,2021-07-24T12:45:00Z,7/24/21,12:45:00,17.38436658,7.844444102,
alg,4,8/20/21,2021-07-24T13:00:00Z,7/24/21,13:00:00,17.42422148,7.857371601,
alg,4,8/20/21,2021-07-24T13:15:00Z,7/24/21,13:15:00,17.46145171,7.873623763,
alg,4,8/20/21,2021-07-24T13:30:00Z,7/24/21,13:30:00,17.50880697,7.866537397,
alg,4,8/20/21,2021-07-24T13:45:00Z,7/24/21,13:45:00,17.54429807,7.875348772,
alg,4,8/20/21,2021-07-24T14:00:00Z,7/24/21,14:00:00,17.59800885,7.88610283,
alg,4,8/20/21,2021-07-24T14:15:00Z,7/24/21,14:15:00,17.64249636,7.879360497,
alg,4,8/20/21,2021-07-24T14:30:00Z,7/24/21,14:30:00,17.67943148,7.88253434,
alg,4,8/20/21,2021-07-24T14:45:00Z,7/24/21,14:45:00,17.71217344,7.887202505,
alg,4,8/20/21,2021-07-24T15:00:00Z,7/24/21,15:00:00,17.78797064,7.882650731,
alg,4,8/20/21,2021-07-24T15:15:00Z,7/24/21,15:15:00,17.90765333,7.901014106,
alg,4,8/20/21,2021-07-24T15:30:00Z,7/24/21,15:30:00,17.9706825,7.908100841,
alg,4,8/20/21,2021-07-24T15:45:00Z,7/24/21,15:45:00,17.9903859,7.911758698,
alg,4,8/20/21,2021-07-24T16:00:00Z,7/24/21,16:00:00,17.98378366,7.922141223,
alg,4,8/20/21,2021-07-24T16:15:00Z,7/24/21,16:15:00,18.01375237,7.912256249,
alg,4,8/20/21,2021-07-24T16:30:00Z,7/24/21,16:30:00,17.97356529,7.917773555,
alg,4,8/20/21,2021-07-24T16:45:00Z,7/24/21,16:45:00,17.96932785,7.920948904,
alg,4,8/20/21,2021-07-24T17:00:00Z,7/24/21,17:00:00,17.96490928,7.916978283,
alg,4,8/20/21,2021-07-24T17:15:00Z,7/24/21,17:15:00,17.98887664,7.929151863,
alg,4,8/20/21,2021-07-24T17:30:00Z,7/24/21,17:30:00,18.04603867,7.921920313,
alg,4,8/20/21,2021-07-24T17:45:00Z,7/24/21,17:45:00,18.01718493,7.931035973,
alg,4,8/20/21,2021-07-24T18:00:00Z,7/24/21,18:00:00,18.03405704,7.932826684,
alg,4,8/20/21,2021-07-24T18:15:00Z,7/24/21,18:15:00,18.03507573,7.923087726,
alg,4,8/20/21,2021-07-24T18:30:00Z,7/24/21,18:30:00,17.974637,7.922832839,
alg,4,8/20/21,2021-07-24T18:45:00Z,7/24/21,18:45:00,17.84090963,7.923840104,
alg,4,8/20/21,2021-07-24T19:00:00Z,7/24/21,19:00:00,17.79827209,7.917020027,
alg,4,8/20/21,2021-07-24T19:15:00Z,7/24/21,19:15:00,17.79496467,7.912263464,
alg,4,8/20/21,2021-07-24T19:30:00Z,7/24/21,19:30:00,17.78486283,7.916309704,
alg,4,8/20/21,2021-07-24T19:45:00Z,7/24/21,19:45:00,17.78023177,7.919993014,
alg,4,8/20/21,2021-07-24T20:00:00Z,7/24/21,20:00:00,17.7697049,7.914843268,
alg,4,8/20/21,2021-07-24T20:15:00Z,7/24/21,20:15:00,17.75324557,7.91032859,
alg,4,8/20/21,2021-07-24T20:30:00Z,7/24/21,20:30:00,17.74631885,7.903576703,
alg,4,8/20/21,2021-07-24T20:45:00Z,7/24/21,20:45:00,17.73733338,7.902941988,
alg,4,8/20/21,2021-07-24T21:00:00Z,7/24/21,21:00:00,17.72950075,7.90607993,
alg,4,8/20/21,2021-07-24T21:15:00Z,7/24/21,21:15:00,17.7144904,7.894262447,
alg,4,8/20/21,2021-07-24T21:30:00Z,7/24/21,21:30:00,17.69649668,7.888971658,
alg,4,8/20/21,2021-07-24T21:45:00Z,7/24/21,21:45:00,17.67760866,7.875885232,
alg,4,8/20/21,2021-07-24T22:00:00Z,7/24/21,22:00:00,17.65912954,7.876386404,
alg,4,8/20/21,2021-07-24T22:15:00Z,7/24/21,22:15:00,17.6375445,7.87767915,
alg,4,8/20/21,2021-07-24T22:30:00Z,7/24/21,22:30:00,17.60611353,7.866449404,
alg,4,8/20/21,2021-07-24T22:45:00Z,7/24/21,22:45:00,17.55939389,7.867246232,
alg,4,8/20/21,2021-07-24T23:00:00Z,7/24/21,23:00:00,17.51211224,7.861770276,
alg,4,8/20/21,2021-07-24T23:15:00Z,7/24/21,23:15:00,17.39382326,7.859931456,
alg,4,8/20/21,2021-07-24T23:30:00Z,7/24/21,23:30:00,17.28452418,7.853769139,
alg,4,8/20/21,2021-07-24T23:45:00Z,7/24/21,23:45:00,17.16850855,7.857201425,
alg,4,8/20/21,2021-07-25T00:00:00Z,7/25/21,0:00:00,17.11021789,7.85632364,
alg,4,8/20/21,2021-07-25T00:15:00Z,7/25/21,0:15:00,17.05927606,7.856245294,
alg,4,8/20/21,2021-07-25T00:30:00Z,7/25/21,0:30:00,17.04513226,7.864318962,
alg,4,8/20/21,2021-07-25T00:45:00Z,7/25/21,0:45:00,17.02031421,7.862557945,
alg,4,8/20/21,2021-07-25T01:00:00Z,7/25/21,1:00:00,17.00866162,7.858349141,
alg,4,8/20/21,2021-07-25T01:15:00Z,7/25/21,1:15:00,17.00339307,7.871942669,
alg,4,8/20/21,2021-07-25T01:30:00Z,7/25/21,1:30:00,17.04955898,7.890521622,
alg,4,8/20/21,2021-07-25T01:45:00Z,7/25/21,1:45:00,17.08970785,7.906482809,
alg,4,8/20/21,2021-07-25T02:00:00Z,7/25/21,2:00:00,17.11378119,7.903150982,
alg,4,8/20/21,2021-07-25T02:15:00Z,7/25/21,2:15:00,17.11713826,7.896454737,
alg,4,8/20/21,2021-07-25T02:30:00Z,7/25/21,2:30:00,17.13121207,7.895042568,
alg,4,8/20/21,2021-07-25T02:45:00Z,7/25/21,2:45:00,17.15149612,7.887839763,
alg,4,8/20/21,2021-07-25T03:00:00Z,7/25/21,3:00:00,17.16567102,7.877713932,
alg,4,8/20/21,2021-07-25T03:15:00Z,7/25/21,3:15:00,17.17602246,7.868519289,
alg,4,8/20/21,2021-07-25T03:30:00Z,7/25/21,3:30:00,17.16776441,7.860370894,
alg,4,8/20/21,2021-07-25T03:45:00Z,7/25/21,3:45:00,17.1567338,7.852084665,
alg,4,8/20/21,2021-07-25T04:00:00Z,7/25/21,4:00:00,17.13982886,7.837683961,
alg,4,8/20/21,2021-07-25T04:15:00Z,7/25/21,4:15:00,17.13185173,7.812368067,
alg,4,8/20/21,2021-07-25T04:30:00Z,7/25/21,4:30:00,17.1214188,7.806401955,
alg,4,8/20/21,2021-07-25T04:45:00Z,7/25/21,4:45:00,17.11276293,7.798311685,
alg,4,8/20/21,2021-07-25T05:00:00Z,7/25/21,5:00:00,17.10541075,7.788502447,
alg,4,8/20/21,2021-07-25T05:15:00Z,7/25/21,5:15:00,17.09439024,7.784484572,
alg,4,8/20/21,2021-07-25T05:30:00Z,7/25/21,5:30:00,17.07756807,7.762129432,
alg,4,8/20/21,2021-07-25T05:45:00Z,7/25/21,5:45:00,17.05802408,7.735781589,
alg,4,8/20/21,2021-07-25T06:00:00Z,7/25/21,6:00:00,17.03827425,7.72053442,
alg,4,8/20/21,2021-07-25T06:15:00Z,7/25/21,6:15:00,17.00723762,7.684071134,
alg,4,8/20/21,2021-07-25T06:30:00Z,7/25/21,6:30:00,16.97937812,7.662552237,
alg,4,8/20/21,2021-07-25T06:45:00Z,7/25/21,6:45:00,16.95497364,7.6300508,
alg,4,8/20/21,2021-07-25T07:00:00Z,7/25/21,7:00:00,16.92982559,7.599583899,
alg,4,8/20/21,2021-07-25T07:15:00Z,7/25/21,7:15:00,16.90857885,7.582415971,
alg,4,8/20/21,2021-07-25T07:30:00Z,7/25/21,7:30:00,16.83708392,7.560778275,
alg,4,8/20/21,2021-07-25T07:45:00Z,7/25/21,7:45:00,16.63169004,7.648640084,
alg,4,8/20/21,2021-07-25T08:00:00Z,7/25/21,8:00:00,16.46623431,7.742821727,
alg,4,8/20/21,2021-07-25T08:15:00Z,7/25/21,8:15:00,16.39368984,7.757290182,
alg,4,8/20/21,2021-07-25T08:30:00Z,7/25/21,8:30:00,16.3504108,7.761387778,
alg,4,8/20/21,2021-07-25T08:45:00Z,7/25/21,8:45:00,16.23469123,7.776970466,
alg,4,8/20/21,2021-07-25T09:00:00Z,7/25/21,9:00:00,16.17930394,7.801173877,
alg,4,8/20/21,2021-07-25T09:15:00Z,7/25/21,9:15:00,16.17707547,7.804938176,
alg,4,8/20/21,2021-07-25T09:30:00Z,7/25/21,9:30:00,16.1801213,7.805029607,
alg,4,8/20/21,2021-07-25T09:45:00Z,7/25/21,9:45:00,16.17904421,7.80853033,
alg,4,8/20/21,2021-07-25T10:00:00Z,7/25/21,10:00:00,16.18610723,7.815060221,
alg,4,8/20/21,2021-07-25T10:15:00Z,7/25/21,10:15:00,16.23127199,7.813357462,
alg,4,8/20/21,2021-07-25T10:30:00Z,7/25/21,10:30:00,16.24774247,7.833017088,
alg,4,8/20/21,2021-07-25T10:45:00Z,7/25/21,10:45:00,16.2768155,7.833950558,
alg,4,8/20/21,2021-07-25T11:00:00Z,7/25/21,11:00:00,16.29039754,7.846902732,
alg,4,8/20/21,2021-07-25T11:15:00Z,7/25/21,11:15:00,16.32108064,7.846585343,
alg,4,8/20/21,2021-07-25T11:30:00Z,7/25/21,11:30:00,16.31132646,7.854622166,
alg,4,8/20/21,2021-07-25T11:45:00Z,7/25/21,11:45:00,16.32936174,7.862670239,
