"date_time","min","wvht","minute_else","station"
2021-07-27 01:30:00,26,1.72,30,"Bodega Bay"
2021-07-27 02:00:00,56,1.73,60,"Bodega Bay"
2021-07-27 02:30:00,26,1.71,30,"Bodega Bay"
2021-07-27 03:00:00,56,1.72,60,"Bodega Bay"
2021-07-27 03:30:00,26,1.66,30,"Bodega Bay"
2021-07-27 04:00:00,56,1.76,60,"Bodega Bay"
2021-07-27 04:30:00,26,1.65,30,"Bodega Bay"
2021-07-27 05:00:00,56,1.6,60,"Bodega Bay"
2021-07-27 05:30:00,26,1.66,30,"Bodega Bay"
2021-07-27 06:00:00,56,1.57,60,"Bodega Bay"
2021-07-27 06:30:00,26,1.6,30,"Bodega Bay"
2021-07-27 07:00:00,56,1.62,60,"Bodega Bay"
2021-07-27 07:30:00,26,1.51,30,"Bodega Bay"
2021-07-27 08:00:00,56,1.59,60,"Bodega Bay"
2021-07-27 08:30:00,26,1.54,30,"Bodega Bay"
2021-07-27 09:00:00,56,1.49,60,"Bodega Bay"
2021-07-27 09:30:00,26,1.54,30,"Bodega Bay"
2021-07-27 10:00:00,56,1.5,60,"Bodega Bay"
2021-07-27 10:30:00,26,1.58,30,"Bodega Bay"
2021-07-27 11:00:00,56,1.56,60,"Bodega Bay"
2021-07-27 11:30:00,26,1.57,30,"Bodega Bay"
2021-07-27 12:00:00,56,1.65,60,"Bodega Bay"
2021-07-27 12:30:00,26,1.64,30,"Bodega Bay"
2021-07-27 13:00:00,56,1.56,60,"Bodega Bay"
2021-07-27 13:30:00,26,1.53,30,"Bodega Bay"
2021-07-27 14:30:00,26,1.49,30,"Bodega Bay"
2021-07-27 15:00:00,56,1.37,60,"Bodega Bay"
2021-07-27 15:30:00,26,1.39,30,"Bodega Bay"
2021-07-27 16:00:00,56,1.45,60,"Bodega Bay"
2021-07-27 16:30:00,26,1.51,30,"Bodega Bay"
2021-07-27 17:00:00,56,1.54,60,"Bodega Bay"
2021-07-27 17:30:00,26,1.66,30,"Bodega Bay"
2021-07-27 18:00:00,56,1.47,60,"Bodega Bay"
2021-07-27 18:30:00,26,1.54,30,"Bodega Bay"
2021-07-27 19:00:00,56,1.5,60,"Bodega Bay"
2021-07-27 19:30:00,26,1.47,30,"Bodega Bay"
2021-07-27 20:00:00,56,1.44,60,"Bodega Bay"
2021-07-27 20:30:00,26,1.44,30,"Bodega Bay"
2021-07-27 21:00:00,56,1.39,60,"Bodega Bay"
2021-07-27 21:30:00,26,1.52,30,"Bodega Bay"
2021-07-27 22:00:00,56,1.31,60,"Bodega Bay"
2021-07-27 22:30:00,26,1.36,30,"Bodega Bay"
2021-07-27 23:00:00,56,1.44,60,"Bodega Bay"
2021-07-27 23:30:00,26,1.43,30,"Bodega Bay"
2021-07-28 00:00:00,56,1.42,60,"Bodega Bay"
2021-07-28 00:30:00,26,1.33,30,"Bodega Bay"
2021-07-28 01:00:00,56,1.38,60,"Bodega Bay"
2021-07-28 01:30:00,26,1.31,30,"Bodega Bay"
2021-07-28 02:00:00,56,1.33,60,"Bodega Bay"
2021-07-28 02:30:00,26,1.34,30,"Bodega Bay"
2021-07-28 03:00:00,56,1.31,60,"Bodega Bay"
2021-07-28 03:30:00,26,1.32,30,"Bodega Bay"
2021-07-28 04:00:00,56,1.3,60,"Bodega Bay"
2021-07-28 04:30:00,26,1.37,30,"Bodega Bay"
2021-07-28 05:00:00,56,1.28,60,"Bodega Bay"
2021-07-28 05:30:00,26,1.34,30,"Bodega Bay"
2021-07-28 06:00:00,56,1.3,60,"Bodega Bay"
2021-07-28 06:30:00,26,1.26,30,"Bodega Bay"
2021-07-28 07:00:00,56,1.26,60,"Bodega Bay"
2021-07-28 07:30:00,26,1.24,30,"Bodega Bay"
2021-07-28 08:30:00,26,1.13,30,"Bodega Bay"
2021-07-28 09:00:00,56,1.29,60,"Bodega Bay"
2021-07-28 09:30:00,26,1.19,30,"Bodega Bay"
2021-07-28 10:00:00,56,1.21,60,"Bodega Bay"
2021-07-28 10:30:00,26,1.26,30,"Bodega Bay"
2021-07-28 11:00:00,56,1.2,60,"Bodega Bay"
2021-07-28 11:30:00,26,1.2,30,"Bodega Bay"
2021-07-28 12:00:00,56,1.26,60,"Bodega Bay"
2021-07-28 12:30:00,26,1.27,30,"Bodega Bay"
2021-07-28 13:00:00,56,1.17,60,"Bodega Bay"
2021-07-28 13:30:00,26,1.28,30,"Bodega Bay"
2021-07-28 14:00:00,56,1.21,60,"Bodega Bay"
2021-07-28 14:30:00,26,1.21,30,"Bodega Bay"
2021-07-28 15:00:00,56,1.29,60,"Bodega Bay"
2021-07-28 15:30:00,26,1.17,30,"Bodega Bay"
2021-07-28 16:00:00,56,1.23,60,"Bodega Bay"
2021-07-28 16:30:00,26,1.13,30,"Bodega Bay"
2021-07-28 17:00:00,56,1.19,60,"Bodega Bay"
2021-07-28 17:30:00,26,1.19,30,"Bodega Bay"
2021-07-28 18:00:00,56,1.14,60,"Bodega Bay"
2021-07-28 18:30:00,26,1.1,30,"Bodega Bay"
2021-07-28 19:00:00,56,1.06,60,"Bodega Bay"
2021-07-28 19:30:00,26,1.01,30,"Bodega Bay"
2021-07-28 20:00:00,56,1.08,60,"Bodega Bay"
2021-07-28 20:30:00,26,1.06,30,"Bodega Bay"
2021-07-28 21:00:00,56,1.09,60,"Bodega Bay"
2021-07-28 21:30:00,26,1.09,30,"Bodega Bay"
2021-07-28 22:00:00,56,1.05,60,"Bodega Bay"
2021-07-28 22:30:00,26,1.09,30,"Bodega Bay"
2021-07-28 23:00:00,56,0.99,60,"Bodega Bay"
2021-07-28 23:30:00,26,1.1,30,"Bodega Bay"
2021-07-29 00:00:00,56,1.05,60,"Bodega Bay"
2021-07-29 00:30:00,26,1.22,30,"Bodega Bay"
2021-07-29 01:00:00,56,1.12,60,"Bodega Bay"
2021-07-29 01:30:00,26,1.07,30,"Bodega Bay"
2021-07-29 02:00:00,56,1.17,60,"Bodega Bay"
2021-07-29 02:30:00,26,1.19,30,"Bodega Bay"
2021-07-29 03:00:00,56,1.09,60,"Bodega Bay"
2021-07-29 03:30:00,26,1.1,30,"Bodega Bay"
2021-07-29 04:00:00,56,1.05,60,"Bodega Bay"
2021-07-29 04:30:00,26,1.14,30,"Bodega Bay"
2021-07-29 05:00:00,56,1.13,60,"Bodega Bay"
2021-07-29 05:30:00,26,1.07,30,"Bodega Bay"
2021-07-29 06:00:00,56,1.09,60,"Bodega Bay"
2021-07-29 06:30:00,26,1.13,30,"Bodega Bay"
2021-07-29 07:00:00,56,1.13,60,"Bodega Bay"
2021-07-29 07:30:00,26,1.14,30,"Bodega Bay"
2021-07-29 08:00:00,56,1.15,60,"Bodega Bay"
2021-07-29 08:30:00,26,1,30,"Bodega Bay"
2021-07-29 09:00:00,56,1.04,60,"Bodega Bay"
2021-07-29 09:30:00,26,1.07,30,"Bodega Bay"
2021-07-29 10:00:00,56,1.09,60,"Bodega Bay"
2021-07-29 10:30:00,26,1.01,30,"Bodega Bay"
2021-07-29 11:00:00,56,1.08,60,"Bodega Bay"
2021-07-29 11:30:00,26,1.1,30,"Bodega Bay"
2021-07-29 12:00:00,56,1.07,60,"Bodega Bay"
2021-07-29 12:30:00,26,1.14,30,"Bodega Bay"
2021-07-29 13:00:00,56,1.09,60,"Bodega Bay"
2021-07-29 13:30:00,26,1.07,30,"Bodega Bay"
2021-07-29 14:00:00,56,1.09,60,"Bodega Bay"
2021-07-29 14:30:00,26,1.12,30,"Bodega Bay"
2021-07-29 15:00:00,56,1.12,60,"Bodega Bay"
2021-07-29 15:30:00,26,1.09,30,"Bodega Bay"
2021-07-29 16:00:00,56,1,60,"Bodega Bay"
2021-07-29 16:30:00,26,1.04,30,"Bodega Bay"
2021-07-29 17:00:00,56,1.05,60,"Bodega Bay"
2021-07-29 17:30:00,26,0.98,30,"Bodega Bay"
2021-07-29 18:00:00,56,0.98,60,"Bodega Bay"
2021-07-29 18:30:00,26,1.02,30,"Bodega Bay"
2021-07-29 19:00:00,56,1.1,60,"Bodega Bay"
2021-07-29 19:30:00,26,0.92,30,"Bodega Bay"
2021-07-29 20:00:00,56,1,60,"Bodega Bay"
2021-07-29 20:30:00,26,1.02,30,"Bodega Bay"
2021-07-29 21:00:00,56,1.05,60,"Bodega Bay"
2021-07-29 21:30:00,26,1.14,30,"Bodega Bay"
2021-07-29 22:00:00,56,1.08,60,"Bodega Bay"
2021-07-29 22:30:00,26,1.13,30,"Bodega Bay"
2021-07-29 23:00:00,56,1.07,60,"Bodega Bay"
2021-07-29 23:30:00,26,1.13,30,"Bodega Bay"
2021-07-30 00:00:00,56,1.16,60,"Bodega Bay"
2021-07-30 00:30:00,26,1.13,30,"Bodega Bay"
2021-07-30 01:00:00,56,1.22,60,"Bodega Bay"
2021-07-30 01:30:00,26,1.18,30,"Bodega Bay"
2021-07-30 02:00:00,56,1.24,60,"Bodega Bay"
2021-07-30 02:30:00,26,1.2,30,"Bodega Bay"
2021-07-30 03:00:00,56,1.21,60,"Bodega Bay"
2021-07-30 03:30:00,26,1.13,30,"Bodega Bay"
2021-07-30 04:00:00,56,1.14,60,"Bodega Bay"
2021-07-30 04:30:00,26,1.15,30,"Bodega Bay"
2021-07-30 05:00:00,56,1.08,60,"Bodega Bay"
2021-07-30 05:30:00,26,1.19,30,"Bodega Bay"
2021-07-30 06:00:00,56,1.08,60,"Bodega Bay"
2021-07-30 06:30:00,26,1.12,30,"Bodega Bay"
2021-07-30 07:00:00,56,1.19,60,"Bodega Bay"
2021-07-30 07:30:00,26,1.24,30,"Bodega Bay"
2021-07-30 08:00:00,56,1.25,60,"Bodega Bay"
2021-07-30 08:30:00,26,1.25,30,"Bodega Bay"
2021-07-30 09:00:00,56,1.16,60,"Bodega Bay"
2021-07-30 09:30:00,26,1.27,30,"Bodega Bay"
2021-07-30 10:00:00,56,1.29,60,"Bodega Bay"
2021-07-30 10:30:00,26,1.29,30,"Bodega Bay"
2021-07-30 11:00:00,56,1.27,60,"Bodega Bay"
2021-07-30 11:30:00,26,1.32,30,"Bodega Bay"
2021-07-30 12:00:00,56,1.27,60,"Bodega Bay"
2021-07-30 12:30:00,26,1.34,30,"Bodega Bay"
2021-07-30 13:00:00,56,1.41,60,"Bodega Bay"
2021-07-30 13:30:00,26,1.38,30,"Bodega Bay"
2021-07-30 14:00:00,56,1.44,60,"Bodega Bay"
2021-07-30 14:30:00,26,1.49,30,"Bodega Bay"
2021-07-30 15:00:00,56,1.48,60,"Bodega Bay"
2021-07-30 15:30:00,26,1.53,30,"Bodega Bay"
2021-07-30 16:00:00,56,1.57,60,"Bodega Bay"
2021-07-30 16:30:00,26,1.47,30,"Bodega Bay"
2021-07-30 17:00:00,56,1.58,60,"Bodega Bay"
2021-07-30 17:30:00,26,1.48,30,"Bodega Bay"
2021-07-30 18:00:00,56,1.38,60,"Bodega Bay"
2021-07-30 18:30:00,26,1.49,30,"Bodega Bay"
2021-07-30 19:00:00,56,1.45,60,"Bodega Bay"
2021-07-30 19:30:00,26,1.37,30,"Bodega Bay"
2021-07-30 20:00:00,56,1.38,60,"Bodega Bay"
2021-07-30 20:30:00,26,1.44,30,"Bodega Bay"
2021-07-30 21:00:00,56,1.48,60,"Bodega Bay"
2021-07-30 21:30:00,26,1.48,30,"Bodega Bay"
2021-07-30 22:00:00,56,1.42,60,"Bodega Bay"
2021-07-30 22:30:00,26,1.39,30,"Bodega Bay"
2021-07-30 23:00:00,56,1.52,60,"Bodega Bay"
2021-07-30 23:30:00,26,1.37,30,"Bodega Bay"
2021-07-31 00:00:00,56,1.51,60,"Bodega Bay"
2021-07-31 00:30:00,26,1.41,30,"Bodega Bay"
2021-07-31 01:00:00,56,1.45,60,"Bodega Bay"
2021-07-31 01:30:00,26,1.39,30,"Bodega Bay"
2021-07-31 02:00:00,56,1.25,60,"Bodega Bay"
2021-07-31 02:30:00,26,1.19,30,"Bodega Bay"
2021-07-31 03:00:00,56,1.22,60,"Bodega Bay"
2021-07-31 03:30:00,26,1.23,30,"Bodega Bay"
2021-07-31 04:00:00,56,1.23,60,"Bodega Bay"
2021-07-31 04:30:00,26,1.21,30,"Bodega Bay"
2021-07-31 05:00:00,56,1.27,60,"Bodega Bay"
2021-07-31 05:30:00,26,1.23,30,"Bodega Bay"
2021-07-31 06:00:00,56,1.18,60,"Bodega Bay"
2021-07-31 06:30:00,26,1.25,30,"Bodega Bay"
2021-07-31 07:00:00,56,1.18,60,"Bodega Bay"
2021-07-31 07:30:00,26,1.18,30,"Bodega Bay"
2021-07-31 08:00:00,56,1.26,60,"Bodega Bay"
2021-07-31 08:30:00,26,1.15,30,"Bodega Bay"
2021-07-31 09:00:00,56,1.24,60,"Bodega Bay"
2021-07-31 09:30:00,26,1.15,30,"Bodega Bay"
2021-07-31 10:00:00,56,1.19,60,"Bodega Bay"
2021-07-31 10:30:00,26,1.11,30,"Bodega Bay"
2021-07-31 11:00:00,56,1.16,60,"Bodega Bay"
2021-07-31 11:30:00,26,1.19,30,"Bodega Bay"
2021-07-31 12:00:00,56,1.15,60,"Bodega Bay"
2021-07-31 12:30:00,26,1.14,30,"Bodega Bay"
2021-07-31 13:00:00,56,1.14,60,"Bodega Bay"
2021-07-31 13:30:00,26,1.1,30,"Bodega Bay"
2021-07-31 14:00:00,56,1.17,60,"Bodega Bay"
2021-07-31 14:30:00,26,1.1,30,"Bodega Bay"
2021-07-31 15:00:00,56,1.13,60,"Bodega Bay"
2021-07-31 15:30:00,26,1.07,30,"Bodega Bay"
2021-07-31 16:00:00,56,1.16,60,"Bodega Bay"
2021-07-31 16:30:00,26,1.04,30,"Bodega Bay"
2021-07-31 17:00:00,56,1.03,60,"Bodega Bay"
2021-07-31 17:30:00,26,1.11,30,"Bodega Bay"
2021-07-31 18:00:00,56,1.06,60,"Bodega Bay"
2021-07-31 18:30:00,26,1.09,30,"Bodega Bay"
2021-07-31 19:00:00,56,1.12,60,"Bodega Bay"
2021-07-31 19:30:00,26,1.07,30,"Bodega Bay"
2021-07-31 20:00:00,56,1.1,60,"Bodega Bay"
2021-07-31 20:30:00,26,1.1,30,"Bodega Bay"
2021-07-31 21:00:00,56,1.02,60,"Bodega Bay"
2021-07-31 21:30:00,26,1.05,30,"Bodega Bay"
2021-07-31 22:00:00,56,1.12,60,"Bodega Bay"
2021-07-31 22:30:00,26,1.08,30,"Bodega Bay"
2021-07-31 23:00:00,56,1.09,60,"Bodega Bay"
2021-07-31 23:30:00,26,1.19,30,"Bodega Bay"
2021-08-01 00:00:00,56,1.11,60,"Bodega Bay"
2021-08-01 00:30:00,26,1.12,30,"Bodega Bay"
2021-08-01 01:00:00,56,1.07,60,"Bodega Bay"
2021-08-01 01:30:00,26,1.1,30,"Bodega Bay"
2021-08-01 02:00:00,56,1,60,"Bodega Bay"
2021-08-01 02:30:00,26,0.94,30,"Bodega Bay"
2021-08-01 03:00:00,56,0.94,60,"Bodega Bay"
2021-08-01 03:30:00,26,0.97,30,"Bodega Bay"
2021-08-01 04:00:00,56,0.99,60,"Bodega Bay"
2021-08-01 04:30:00,26,0.92,30,"Bodega Bay"
2021-08-01 05:00:00,56,0.97,60,"Bodega Bay"
2021-08-01 05:30:00,26,0.99,30,"Bodega Bay"
2021-08-01 06:00:00,56,0.95,60,"Bodega Bay"
2021-08-01 06:30:00,26,1.01,30,"Bodega Bay"
2021-08-01 07:00:00,56,0.96,60,"Bodega Bay"
2021-08-01 07:30:00,26,0.95,30,"Bodega Bay"
2021-08-01 08:00:00,56,0.96,60,"Bodega Bay"
2021-08-01 08:30:00,26,0.9,30,"Bodega Bay"
2021-08-01 09:00:00,56,0.89,60,"Bodega Bay"
2021-08-01 09:30:00,26,0.91,30,"Bodega Bay"
2021-08-01 10:00:00,56,0.86,60,"Bodega Bay"
2021-08-01 10:30:00,26,0.9,30,"Bodega Bay"
2021-08-01 11:00:00,56,0.98,60,"Bodega Bay"
2021-08-01 11:30:00,26,0.98,30,"Bodega Bay"
2021-08-01 12:00:00,56,0.96,60,"Bodega Bay"
2021-08-01 12:30:00,26,0.96,30,"Bodega Bay"
2021-08-01 13:00:00,56,0.97,60,"Bodega Bay"
2021-08-01 13:30:00,26,0.99,30,"Bodega Bay"
2021-08-01 14:00:00,56,1,60,"Bodega Bay"
2021-08-01 14:30:00,26,0.97,30,"Bodega Bay"
2021-08-01 15:00:00,56,0.96,60,"Bodega Bay"
2021-08-01 15:30:00,26,0.97,30,"Bodega Bay"
2021-08-01 16:00:00,56,0.91,60,"Bodega Bay"
2021-08-01 16:30:00,26,0.98,30,"Bodega Bay"
2021-08-01 17:00:00,56,1.02,60,"Bodega Bay"
2021-08-01 17:30:00,26,0.99,30,"Bodega Bay"
2021-08-01 18:00:00,56,0.98,60,"Bodega Bay"
2021-08-01 18:30:00,26,1,30,"Bodega Bay"
2021-08-01 19:00:00,56,0.95,60,"Bodega Bay"
2021-08-01 19:30:00,26,1.03,30,"Bodega Bay"
2021-08-01 20:00:00,56,1.04,60,"Bodega Bay"
2021-08-01 20:30:00,26,1.03,30,"Bodega Bay"
2021-08-01 21:00:00,56,0.99,60,"Bodega Bay"
2021-08-01 21:30:00,26,0.99,30,"Bodega Bay"
2021-08-01 22:00:00,56,1.08,60,"Bodega Bay"
2021-08-01 22:30:00,26,1.02,30,"Bodega Bay"
2021-08-01 23:00:00,56,1,60,"Bodega Bay"
2021-08-01 23:30:00,26,1.1,30,"Bodega Bay"
2021-08-02 00:00:00,56,0.98,60,"Bodega Bay"
2021-08-02 00:30:00,26,1.05,30,"Bodega Bay"
2021-08-02 01:00:00,56,1.17,60,"Bodega Bay"
2021-08-02 01:30:00,26,1.14,30,"Bodega Bay"
2021-08-02 02:00:00,56,1.1,60,"Bodega Bay"
2021-08-02 02:30:00,26,1.12,30,"Bodega Bay"
2021-08-02 03:00:00,56,1.1,60,"Bodega Bay"
2021-08-02 03:30:00,26,1.04,30,"Bodega Bay"
2021-08-02 04:00:00,56,1.08,60,"Bodega Bay"
2021-08-02 04:30:00,26,0.99,30,"Bodega Bay"
2021-08-02 05:00:00,56,0.93,60,"Bodega Bay"
2021-08-02 05:30:00,26,0.98,30,"Bodega Bay"
2021-08-02 06:00:00,56,0.97,60,"Bodega Bay"
2021-08-02 06:30:00,26,0.96,30,"Bodega Bay"
2021-08-02 07:00:00,56,0.98,60,"Bodega Bay"
2021-08-02 07:30:00,26,0.95,30,"Bodega Bay"
2021-08-02 08:00:00,56,0.94,60,"Bodega Bay"
2021-08-02 08:30:00,26,1.05,30,"Bodega Bay"
2021-08-02 09:00:00,56,1.12,60,"Bodega Bay"
2021-08-02 09:30:00,26,1.08,30,"Bodega Bay"
2021-08-02 10:00:00,56,1.05,60,"Bodega Bay"
2021-08-02 10:30:00,26,1.05,30,"Bodega Bay"
2021-08-02 11:00:00,56,1.07,60,"Bodega Bay"
2021-08-02 11:30:00,26,1.01,30,"Bodega Bay"
2021-08-02 12:00:00,56,0.99,60,"Bodega Bay"
2021-08-02 12:30:00,26,1.12,30,"Bodega Bay"
2021-08-02 13:00:00,56,1.07,60,"Bodega Bay"
2021-08-02 13:30:00,26,1.08,30,"Bodega Bay"
2021-08-02 14:00:00,56,1.07,60,"Bodega Bay"
2021-08-02 14:30:00,26,1.02,30,"Bodega Bay"
2021-08-02 15:00:00,56,1.08,60,"Bodega Bay"
2021-08-02 15:30:00,26,1.07,30,"Bodega Bay"
2021-08-02 16:00:00,56,1.02,60,"Bodega Bay"
2021-08-02 16:30:00,26,1,30,"Bodega Bay"
2021-08-02 17:00:00,56,1.09,60,"Bodega Bay"
2021-08-02 17:30:00,26,1.11,30,"Bodega Bay"
2021-08-02 18:00:00,56,1.1,60,"Bodega Bay"
2021-08-02 18:30:00,26,1.14,30,"Bodega Bay"
2021-08-02 19:00:00,56,1.15,60,"Bodega Bay"
2021-08-02 19:30:00,26,1.14,30,"Bodega Bay"
2021-08-02 20:00:00,56,1.14,60,"Bodega Bay"
2021-08-02 20:30:00,26,1.16,30,"Bodega Bay"
2021-08-02 21:00:00,56,1.12,60,"Bodega Bay"
2021-08-02 21:30:00,26,1.08,30,"Bodega Bay"
2021-08-02 22:00:00,56,1.09,60,"Bodega Bay"
2021-08-02 22:30:00,26,1.08,30,"Bodega Bay"
2021-08-02 23:00:00,56,1.06,60,"Bodega Bay"
2021-08-02 23:30:00,26,1.1,30,"Bodega Bay"
2021-08-03 00:00:00,56,1.11,60,"Bodega Bay"
2021-08-03 00:30:00,26,1.15,30,"Bodega Bay"
2021-08-03 01:00:00,56,1.13,60,"Bodega Bay"
2021-08-03 01:30:00,26,1.18,30,"Bodega Bay"
2021-08-03 02:00:00,56,1.1,60,"Bodega Bay"
2021-08-03 02:30:00,26,1.22,30,"Bodega Bay"
2021-08-03 03:00:00,56,1.25,60,"Bodega Bay"
2021-08-03 03:30:00,26,1.32,30,"Bodega Bay"
2021-08-03 04:00:00,56,1.31,60,"Bodega Bay"
2021-08-03 04:30:00,26,1.4,30,"Bodega Bay"
2021-08-03 05:00:00,56,1.52,60,"Bodega Bay"
2021-08-03 05:30:00,26,1.44,30,"Bodega Bay"
2021-08-03 06:00:00,56,1.49,60,"Bodega Bay"
2021-08-03 06:30:00,26,1.53,30,"Bodega Bay"
2021-08-03 07:00:00,56,1.49,60,"Bodega Bay"
2021-08-03 07:30:00,26,1.53,30,"Bodega Bay"
2021-08-03 08:00:00,56,1.58,60,"Bodega Bay"
2021-08-03 08:30:00,26,1.45,30,"Bodega Bay"
2021-08-03 09:00:00,56,1.5,60,"Bodega Bay"
2021-08-03 09:30:00,26,1.52,30,"Bodega Bay"
2021-08-03 10:00:00,56,1.47,60,"Bodega Bay"
2021-08-03 10:30:00,26,1.51,30,"Bodega Bay"
2021-08-03 11:00:00,56,1.4,60,"Bodega Bay"
2021-08-03 11:30:00,26,1.45,30,"Bodega Bay"
2021-08-03 12:00:00,56,1.49,60,"Bodega Bay"
2021-08-03 12:30:00,26,1.53,30,"Bodega Bay"
2021-08-03 13:00:00,56,1.64,60,"Bodega Bay"
2021-08-03 13:30:00,26,1.64,30,"Bodega Bay"
2021-08-03 14:00:00,56,1.59,60,"Bodega Bay"
2021-08-03 14:30:00,26,1.61,30,"Bodega Bay"
2021-08-03 15:00:00,56,1.7,60,"Bodega Bay"
2021-08-03 15:30:00,26,1.66,30,"Bodega Bay"
2021-08-03 16:00:00,56,1.61,60,"Bodega Bay"
2021-08-03 16:30:00,26,1.76,30,"Bodega Bay"
2021-08-03 17:00:00,56,1.7,60,"Bodega Bay"
2021-08-03 17:30:00,26,1.62,30,"Bodega Bay"
2021-08-03 18:00:00,56,1.56,60,"Bodega Bay"
2021-08-03 18:30:00,26,1.63,30,"Bodega Bay"
2021-08-03 19:00:00,56,1.6,60,"Bodega Bay"
2021-08-03 19:30:00,26,1.65,30,"Bodega Bay"
2021-08-03 20:00:00,56,1.71,60,"Bodega Bay"
2021-08-03 20:30:00,26,1.78,30,"Bodega Bay"
2021-08-03 21:00:00,56,1.86,60,"Bodega Bay"
2021-08-03 21:30:00,26,1.75,30,"Bodega Bay"
2021-08-03 22:00:00,56,1.76,60,"Bodega Bay"
2021-08-03 22:30:00,26,1.85,30,"Bodega Bay"
2021-08-03 23:00:00,56,1.8,60,"Bodega Bay"
2021-08-03 23:30:00,26,1.8,30,"Bodega Bay"
2021-08-04 00:00:00,56,1.97,60,"Bodega Bay"
2021-08-04 00:30:00,26,1.83,30,"Bodega Bay"
2021-08-04 01:00:00,56,1.85,60,"Bodega Bay"
2021-08-04 01:30:00,26,1.88,30,"Bodega Bay"
2021-08-04 02:00:00,56,1.99,60,"Bodega Bay"
2021-08-04 02:30:00,26,2.16,30,"Bodega Bay"
2021-08-04 03:00:00,56,2.22,60,"Bodega Bay"
2021-08-04 03:30:00,26,2.32,30,"Bodega Bay"
2021-08-04 04:00:00,56,2.46,60,"Bodega Bay"
2021-08-04 04:30:00,26,2.63,30,"Bodega Bay"
2021-08-04 05:00:00,56,2.47,60,"Bodega Bay"
2021-08-04 05:30:00,26,2.45,30,"Bodega Bay"
2021-08-04 06:00:00,56,2.47,60,"Bodega Bay"
2021-08-04 06:30:00,26,2.62,30,"Bodega Bay"
2021-08-04 07:00:00,56,2.61,60,"Bodega Bay"
2021-08-04 07:30:00,26,2.54,30,"Bodega Bay"
2021-08-04 08:00:00,56,2.54,60,"Bodega Bay"
2021-08-04 08:30:00,26,2.65,30,"Bodega Bay"
2021-08-04 09:00:00,56,2.45,60,"Bodega Bay"
2021-08-04 09:30:00,26,2.43,30,"Bodega Bay"
2021-08-04 10:00:00,56,2.49,60,"Bodega Bay"
2021-08-04 10:30:00,26,2.56,30,"Bodega Bay"
2021-08-04 11:00:00,56,2.42,60,"Bodega Bay"
2021-08-04 11:30:00,26,2.26,30,"Bodega Bay"
2021-08-04 12:00:00,56,2.2,60,"Bodega Bay"
2021-08-04 12:30:00,26,2.19,30,"Bodega Bay"
2021-08-04 13:00:00,56,2.09,60,"Bodega Bay"
2021-08-04 13:30:00,26,2.25,30,"Bodega Bay"
2021-08-04 14:00:00,56,2.25,60,"Bodega Bay"
2021-08-04 14:30:00,26,2.24,30,"Bodega Bay"
2021-08-04 15:00:00,56,2.17,60,"Bodega Bay"
2021-08-04 15:30:00,26,2.06,30,"Bodega Bay"
2021-08-04 16:00:00,56,1.99,60,"Bodega Bay"
2021-08-04 16:30:00,26,1.97,30,"Bodega Bay"
2021-08-04 17:00:00,56,1.86,60,"Bodega Bay"
2021-08-04 17:30:00,26,1.85,30,"Bodega Bay"
2021-08-04 18:00:00,56,1.79,60,"Bodega Bay"
2021-08-04 18:30:00,26,1.73,30,"Bodega Bay"
2021-08-04 19:00:00,56,1.69,60,"Bodega Bay"
2021-08-04 19:30:00,26,1.56,30,"Bodega Bay"
2021-08-04 20:00:00,56,1.51,60,"Bodega Bay"
2021-08-04 20:30:00,26,1.5,30,"Bodega Bay"
2021-08-04 21:00:00,56,1.51,60,"Bodega Bay"
2021-08-04 21:30:00,26,1.52,30,"Bodega Bay"
2021-08-04 22:00:00,56,1.51,60,"Bodega Bay"
2021-08-04 22:30:00,26,1.43,30,"Bodega Bay"
2021-08-04 23:00:00,56,1.44,60,"Bodega Bay"
2021-08-04 23:30:00,26,1.44,30,"Bodega Bay"
2021-08-05 00:00:00,56,1.38,60,"Bodega Bay"
2021-08-05 00:30:00,26,1.36,30,"Bodega Bay"
2021-08-05 01:00:00,56,1.35,60,"Bodega Bay"
2021-08-05 01:30:00,26,1.35,30,"Bodega Bay"
2021-08-05 02:00:00,56,1.4,60,"Bodega Bay"
2021-08-05 02:30:00,26,1.42,30,"Bodega Bay"
2021-08-05 03:00:00,56,1.45,60,"Bodega Bay"
2021-08-05 03:30:00,26,1.41,30,"Bodega Bay"
2021-08-05 04:00:00,56,1.39,60,"Bodega Bay"
2021-08-05 04:30:00,26,1.4,30,"Bodega Bay"
2021-08-05 05:00:00,56,1.3,60,"Bodega Bay"
2021-08-05 05:30:00,26,1.27,30,"Bodega Bay"
2021-08-05 06:00:00,56,1.36,60,"Bodega Bay"
2021-08-05 06:30:00,26,1.3,30,"Bodega Bay"
2021-08-05 07:00:00,56,1.28,60,"Bodega Bay"
2021-08-05 07:30:00,26,1.27,30,"Bodega Bay"
2021-08-05 08:00:00,56,1.29,60,"Bodega Bay"
2021-08-05 08:30:00,26,1.17,30,"Bodega Bay"
2021-08-05 09:00:00,56,1.17,60,"Bodega Bay"
2021-08-05 09:30:00,26,1.24,30,"Bodega Bay"
2021-08-05 10:00:00,56,1.28,60,"Bodega Bay"
2021-08-05 10:30:00,26,1.23,30,"Bodega Bay"
2021-08-05 11:00:00,56,1.29,60,"Bodega Bay"
2021-08-05 11:30:00,26,1.18,30,"Bodega Bay"
