"site","sensor_number","recovery_date","date_time","date","time","temp_durafet_c","p_h","tide","temp_hobo_c","tide_height"
"Lompoc Landing",1,"7/13/21",2021-07-02 21:15:00,"07/02/2021","21:15:00",13.83036141,7.965537382,"high",14.4666666666667,3.183453
"Lompoc Landing",1,"7/13/21",2021-07-02 21:30:00,"07/02/2021","21:30:00",13.75666806,7.956275472,"high",14.4,2.991198
"Lompoc Landing",1,"7/13/21",2021-07-02 21:45:00,"07/02/2021","21:45:00",13.64991172,7.945857302,"low",14.2722222222222,2.800419
"Lompoc Landing",1,"7/13/21",2021-07-02 22:00:00,"07/02/2021","22:00:00",13.5679481,7.929530467,"low",14.1777777777778,2.613697
"Lompoc Landing",1,"7/13/21",2021-07-02 22:15:00,"07/02/2021","22:15:00",13.45874563,7.917322926,"low",14.0555555555556,2.433711
"Lompoc Landing",1,"7/13/21",2021-07-02 22:30:00,"07/02/2021","22:30:00",13.40256542,7.906736039,"low",13.9833333333333,2.262414
"Lompoc Landing",1,"7/13/21",2021-07-02 22:45:00,"07/02/2021","22:45:00",13.3383243,7.878208934,"low",13.9611111111111,2.102194
"Lompoc Landing",1,"7/13/21",2021-07-02 23:00:00,"07/02/2021","23:00:00",13.29893641,7.866803374,"low",13.9166666666667,1.955035
"Lompoc Landing",1,"7/13/21",2021-07-02 23:15:00,"07/02/2021","23:15:00",13.27306118,7.848092975,"low",13.9166666666667,1.822692
"Lompoc Landing",1,"7/13/21",2021-07-02 23:30:00,"07/02/2021","23:30:00",13.26821703,7.831632536,"low",13.9166666666667,1.706664
"Lompoc Landing",1,"7/13/21",2021-07-02 23:45:00,"07/02/2021","23:45:00",13.24773697,7.811934518,"low",13.8944444444444,1.608172
"Lompoc Landing",1,"7/13/21",2021-07-03,"07/03/2021","00:00:00",13.22091909,7.80312677,"low",13.8777777777778,1.528146
"Lompoc Landing",1,"7/13/21",2021-07-03 00:15:00,"07/03/2021","00:15:00",13.2165645,7.79049909,"low",13.8777777777778,1.467211
"Lompoc Landing",1,"7/13/21",2021-07-03 00:30:00,"07/03/2021","00:30:00",13.21025574,7.780491993,"low",13.8666666666667,1.425676
"Lompoc Landing",1,"7/13/21",2021-07-03 00:45:00,"07/03/2021","00:45:00",13.20557279,7.756567475,"low",13.8777777777778,1.403541
"Lompoc Landing",1,"7/13/21",2021-07-03 01:00:00,"07/03/2021","01:00:00",13.2021641,7.723723819,"low",13.8888888888889,1.400436
"Lompoc Landing",1,"7/13/21",2021-07-03 01:15:00,"07/03/2021","01:15:00",13.20155404,7.715739059,"low",13.8944444444444,1.415065
"Lompoc Landing",1,"7/13/21",2021-07-03 01:30:00,"07/03/2021","01:30:00",13.20313633,7.706255785,"low",13.8944444444444,1.44638
"Lompoc Landing",1,"7/13/21",2021-07-03 01:45:00,"07/03/2021","01:45:00",13.20422613,7.707061925,"low",13.8888888888889,1.493244
"Lompoc Landing",1,"7/13/21",2021-07-03 02:00:00,"07/03/2021","02:00:00",13.20411551,7.688671293,"low",13.8944444444444,1.554465
"Lompoc Landing",1,"7/13/21",2021-07-03 02:15:00,"07/03/2021","02:15:00",13.20542408,7.660402846,"low",13.8944444444444,1.628494
"Lompoc Landing",1,"7/13/21",2021-07-03 02:30:00,"07/03/2021","02:30:00",13.20794886,7.638268435,"low",13.8944444444444,1.713651
"Lompoc Landing",1,"7/13/21",2021-07-03 02:45:00,"07/03/2021","02:45:00",13.20888486,7.596166688,"low",13.8944444444444,1.807993
"Lompoc Landing",1,"7/13/21",2021-07-03 03:00:00,"07/03/2021","03:00:00",13.19918303,7.572197889,"low",13.8777777777778,1.909787
"Lompoc Landing",1,"7/13/21",2021-07-03 03:15:00,"07/03/2021","03:15:00",13.1818724,7.615902789,"low",13.8444444444444,2.016897
"Lompoc Landing",1,"7/13/21",2021-07-03 03:30:00,"07/03/2021","03:30:00",13.15317493,7.642787167,"low",13.8111111111111,2.127235
"Lompoc Landing",1,"7/13/21",2021-07-03 03:45:00,"07/03/2021","03:45:00",13.12164808,7.68547497,"low",13.7666666666667,2.23857
"Lompoc Landing",1,"7/13/21",2021-07-03 04:00:00,"07/03/2021","04:00:00",13.07528294,7.792168133,"low",13.7277777777778,2.349063
"Lompoc Landing",1,"7/13/21",2021-07-03 04:15:00,"07/03/2021","04:15:00",13.02460303,7.850460672,"low",13.6833333333333,2.456549
"Lompoc Landing",1,"7/13/21",2021-07-03 04:30:00,"07/03/2021","04:30:00",13.00101977,7.857213517,"low",13.6833333333333,2.55907
"Lompoc Landing",1,"7/13/21",2021-07-03 04:45:00,"07/03/2021","04:45:00",12.98747271,7.87673109,"low",13.65,2.654679
"Lompoc Landing",1,"7/13/21",2021-07-03 05:00:00,"07/03/2021","05:00:00",12.98091938,7.882363416,"low",13.65,2.741895
"Lompoc Landing",1,"7/13/21",2021-07-03 05:15:00,"07/03/2021","05:15:00",12.96915893,7.899427485,"low",13.65,2.819077
"Lompoc Landing",1,"7/13/21",2021-07-03 05:30:00,"07/03/2021","05:30:00",12.96044745,7.902115585,"high",13.6388888888889,2.884894
"Lompoc Landing",1,"7/13/21",2021-07-03 05:45:00,"07/03/2021","05:45:00",12.95055832,7.900852833,"high",13.6166666666667,2.938179
"Lompoc Landing",1,"7/13/21",2021-07-03 06:00:00,"07/03/2021","06:00:00",12.93530233,7.898439023,"high",13.6055555555556,2.978176
"Lompoc Landing",1,"7/13/21",2021-07-03 06:15:00,"07/03/2021","06:15:00",12.93360276,7.899491865,"high",13.6388888888889,3.004189
"Lompoc Landing",1,"7/13/21",2021-07-03 06:30:00,"07/03/2021","06:30:00",12.92844178,7.902213835,"high",13.6166666666667,3.015848
"Lompoc Landing",1,"7/13/21",2021-07-03 06:45:00,"07/03/2021","06:45:00",12.9235716,7.907319075,"high",13.6277777777778,3.012843
"Lompoc Landing",1,"7/13/21",2021-07-03 07:00:00,"07/03/2021","07:00:00",12.92040505,7.904835393,"high",13.6166666666667,2.994687
"Lompoc Landing",1,"7/13/21",2021-07-03 07:15:00,"07/03/2021","07:15:00",12.92314616,7.909549109,"high",13.6166666666667,2.961808
"Lompoc Landing",1,"7/13/21",2021-07-03 07:30:00,"07/03/2021","07:30:00",12.9297673,7.918461669,"high",13.65,2.915036
"Lompoc Landing",1,"7/13/21",2021-07-03 07:45:00,"07/03/2021","07:45:00",12.95054543,7.922855568,"high",13.6833333333333,2.855315
"Lompoc Landing",1,"7/13/21",2021-07-03 08:00:00,"07/03/2021","08:00:00",12.98048786,7.933933424,"low",13.7333333333333,2.784082
"Lompoc Landing",1,"7/13/21",2021-07-03 08:15:00,"07/03/2021","08:15:00",13.03179927,7.940367896,"low",13.7888888888889,2.702721
"Lompoc Landing",1,"7/13/21",2021-07-03 08:30:00,"07/03/2021","08:30:00",13.07610601,7.945496378,"low",13.8777777777778,2.61306
"Lompoc Landing",1,"7/13/21",2021-07-03 08:45:00,"07/03/2021","08:45:00",13.10593699,7.948207381,"low",13.8944444444444,2.51714
"Lompoc Landing",1,"7/13/21",2021-07-03 09:00:00,"07/03/2021","09:00:00",13.16767113,7.958422932,"low",14.0166666666667,2.416829
"Lompoc Landing",1,"7/13/21",2021-07-03 09:15:00,"07/03/2021","09:15:00",13.26090313,7.967626073,"low",14.1222222222222,2.31453
"Lompoc Landing",1,"7/13/21",2021-07-03 09:30:00,"07/03/2021","09:30:00",13.32423631,7.982017691,"low",14.2166666666667,2.212279
"Lompoc Landing",1,"7/13/21",2021-07-03 09:45:00,"07/03/2021","09:45:00",13.48541296,7.994937622,"low",14.5388888888889,2.112587
"Lompoc Landing",1,"7/13/21",2021-07-03 10:00:00,"07/03/2021","10:00:00",13.65604425,8.012712522,"low",14.8611111111111,2.017519
"Lompoc Landing",1,"7/13/21",2021-07-03 10:15:00,"07/03/2021","10:15:00",13.6923533,7.994754908,"low",14.6055555555556,1.929422
"Lompoc Landing",1,"7/13/21",2021-07-03 10:30:00,"07/03/2021","10:30:00",13.75585966,8.003474498,"low",14.8166666666667,1.850524
"Lompoc Landing",1,"7/13/21",2021-07-03 10:45:00,"07/03/2021","10:45:00",13.95340977,8.023322057,"low",15.4333333333333,1.782673
"Lompoc Landing",1,"7/13/21",2021-07-03 11:00:00,"07/03/2021","11:00:00",14.21410281,8.018563513,"low",15.7444444444444,1.72787
"Lompoc Landing",1,"7/13/21",2021-07-03 11:15:00,"07/03/2021","11:15:00",14.46453398,8.028304241,"low",16.2222222222222,1.687654
"Lompoc Landing",1,"7/13/21",2021-07-03 11:30:00,"07/03/2021","11:30:00",14.88419872,8.019229968,"low",17.0833333333333,1.663526
"Lompoc Landing",1,"7/13/21",2021-07-03 11:45:00,"07/03/2021","11:45:00",15.28723421,8.009209922,"low",17.2333333333333,1.656654
"Lompoc Landing",1,"7/13/21",2021-07-03 12:00:00,"07/03/2021","12:00:00",15.75713216,7.991992306,"low",17.6722222222222,1.667297
"Lompoc Landing",1,"7/13/21",2021-07-03 12:15:00,"07/03/2021","12:15:00",16.28744512,7.99413512,"low",18.0555555555556,1.695684
"Lompoc Landing",1,"7/13/21",2021-07-03 12:30:00,"07/03/2021","12:30:00",16.61560815,7.998567752,"low",18.4111111111111,1.74203
"Lompoc Landing",1,"7/13/21",2021-07-03 12:45:00,"07/03/2021","12:45:00",16.96168284,8.008662138,"low",18.6166666666667,1.806354
"Lompoc Landing",1,"7/13/21",2021-07-03 13:00:00,"07/03/2021","13:00:00",17.06247664,8.016580788,"low",18.4111111111111,1.888362
"Lompoc Landing",1,"7/13/21",2021-07-03 13:15:00,"07/03/2021","13:15:00",17.17532776,8.022877435,"low",18.4,1.987476
"Lompoc Landing",1,"7/13/21",2021-07-03 13:30:00,"07/03/2021","13:30:00",17.27569927,8.029300765,"low",18.3666666666667,2.102975
"Lompoc Landing",1,"7/13/21",2021-07-03 13:45:00,"07/03/2021","13:45:00",16.97663129,8.01845868,"low",17.8777777777778,2.233467
"Lompoc Landing",1,"7/13/21",2021-07-03 14:00:00,"07/03/2021","14:00:00",16.04117038,8.014612323,"low",16.5444444444444,2.377686
"Lompoc Landing",1,"7/13/21",2021-07-03 14:15:00,"07/03/2021","14:15:00",15.2588064,7.998792057,"low",15.5277777777778,2.534008
"Lompoc Landing",1,"7/13/21",2021-07-03 14:30:00,"07/03/2021","14:30:00",14.58573805,7.987798056,"low",14.9777777777778,2.70059
"Lompoc Landing",1,"7/13/21",2021-07-03 14:45:00,"07/03/2021","14:45:00",14.17543968,7.985517028,"high",14.5388888888889,2.875603
"Lompoc Landing",1,"7/13/21",2021-07-03 15:00:00,"07/03/2021","15:00:00",13.86028761,7.980315118,"high",14.3277777777778,3.056458
"Lompoc Landing",1,"7/13/21",2021-07-03 15:15:00,"07/03/2021","15:15:00",13.69724706,7.985910129,"high",14.25,3.241026
"Lompoc Landing",1,"7/13/21",2021-07-03 15:30:00,"07/03/2021","15:30:00",13.60987494,7.986840098,"high",14.2166666666667,3.426889
"Lompoc Landing",1,"7/13/21",2021-07-03 15:45:00,"07/03/2021","15:45:00",13.59491863,7.996038435,"high",14.2611111111111,3.611567
"Lompoc Landing",1,"7/13/21",2021-07-03 16:00:00,"07/03/2021","16:00:00",13.53725381,7.992934311,"high",14.2166666666667,3.792757
"Lompoc Landing",1,"7/13/21",2021-07-03 16:15:00,"07/03/2021","16:15:00",13.51124148,7.994394284,"high",14.1666666666667,3.96756
"Lompoc Landing",1,"7/13/21",2021-07-03 16:30:00,"07/03/2021","16:30:00",13.49519661,7.992808484,"high",14.1777777777778,4.133741
"Lompoc Landing",1,"7/13/21",2021-07-03 16:45:00,"07/03/2021","16:45:00",13.49583424,7.990877378,"high",14.2,4.288944
"Lompoc Landing",1,"7/13/21",2021-07-03 17:00:00,"07/03/2021","17:00:00",13.50750531,7.990879243,"high",14.2,4.430937
"Lompoc Landing",1,"7/13/21",2021-07-03 17:15:00,"07/03/2021","17:15:00",13.51006972,7.987287722,"high",14.2,4.557776
"Lompoc Landing",1,"7/13/21",2021-07-03 17:30:00,"07/03/2021","17:30:00",13.52714809,7.987256992,"high",14.25,4.667284
"Lompoc Landing",1,"7/13/21",2021-07-03 17:45:00,"07/03/2021","17:45:00",13.5474041,7.986284416,"high",14.25,4.757938
"Lompoc Landing",1,"7/13/21",2021-07-03 18:00:00,"07/03/2021","18:00:00",13.55974694,7.984364597,"high",14.2611111111111,4.828305
"Lompoc Landing",1,"7/13/21",2021-07-03 18:15:00,"07/03/2021","18:15:00",13.5775805,7.982315121,"high",14.2833333333333,4.877217
"Lompoc Landing",1,"7/13/21",2021-07-03 18:30:00,"07/03/2021","18:30:00",13.59294491,7.98092361,"high",14.3055555555556,4.903806
"Lompoc Landing",1,"7/13/21",2021-07-03 18:45:00,"07/03/2021","18:45:00",13.60656823,7.97837009,"high",14.2722222222222,4.907359
"Lompoc Landing",1,"7/13/21",2021-07-03 19:00:00,"07/03/2021","19:00:00",13.62499266,7.980302502,"high",14.3388888888889,4.886796
"Lompoc Landing",1,"7/13/21",2021-07-03 19:15:00,"07/03/2021","19:15:00",13.64044294,7.979038031,"high",14.3388888888889,4.841959
"Lompoc Landing",1,"7/13/21",2021-07-03 19:30:00,"07/03/2021","19:30:00",13.67084782,7.983071155,"high",14.3666666666667,4.773134
"Lompoc Landing",1,"7/13/21",2021-07-03 19:45:00,"07/03/2021","19:45:00",13.69632859,7.982541238,"high",14.4,4.681194
"Lompoc Landing",1,"7/13/21",2021-07-03 20:00:00,"07/03/2021","20:00:00",13.69213466,7.978105301,"high",14.4,4.566988
"Lompoc Landing",1,"7/13/21",2021-07-03 20:15:00,"07/03/2021","20:15:00",13.66550639,7.968893591,"high",14.3555555555556,4.432135
"Lompoc Landing",1,"7/13/21",2021-07-03 20:30:00,"07/03/2021","20:30:00",13.65871046,7.968443915,"high",14.3388888888889,4.278177
"Lompoc Landing",1,"7/13/21",2021-07-03 20:45:00,"07/03/2021","20:45:00",13.62372869,7.962508518,"high",14.2833333333333,4.106846
"Lompoc Landing",1,"7/13/21",2021-07-03 21:00:00,"07/03/2021","21:00:00",13.59460351,7.959626224,"high",14.2611111111111,3.920687
"Lompoc Landing",1,"7/13/21",2021-07-03 21:15:00,"07/03/2021","21:15:00",13.52483892,7.951439727,"high",14.1555555555556,3.721674
"Lompoc Landing",1,"7/13/21",2021-07-03 21:30:00,"07/03/2021","21:30:00",13.40322486,7.942883245,"high",14.0277777777778,3.512792
"Lompoc Landing",1,"7/13/21",2021-07-03 21:45:00,"07/03/2021","21:45:00",13.33278617,7.932648755,"high",13.9722222222222,3.296272
"Lompoc Landing",1,"7/13/21",2021-07-03 22:00:00,"07/03/2021","22:00:00",13.22468185,7.918518203,"high",13.8111111111111,3.075367
"Lompoc Landing",1,"7/13/21",2021-07-03 22:15:00,"07/03/2021","22:15:00",13.13698119,7.916209831,"high",13.7444444444444,2.852425
"Lompoc Landing",1,"7/13/21",2021-07-03 22:30:00,"07/03/2021","22:30:00",13.07906192,7.907502049,"low",13.7166666666667,2.630774
"Lompoc Landing",1,"7/13/21",2021-07-03 22:45:00,"07/03/2021","22:45:00",13.00664006,7.900091697,"low",13.6277777777778,2.412734
"Lompoc Landing",1,"7/13/21",2021-07-03 23:00:00,"07/03/2021","23:00:00",12.98116914,7.870115519,"low",13.6388888888889,2.201513
"Lompoc Landing",1,"7/13/21",2021-07-03 23:15:00,"07/03/2021","23:15:00",12.95716897,7.856550367,"low",13.6055555555556,1.999261
"Lompoc Landing",1,"7/13/21",2021-07-03 23:30:00,"07/03/2021","23:30:00",12.93568259,7.833746978,"low",13.5944444444444,1.808876
"Lompoc Landing",1,"7/13/21",2021-07-03 23:45:00,"07/03/2021","23:45:00",12.92832849,7.791429877,"low",13.5777777777778,1.632207
"Lompoc Landing",1,"7/13/21",2021-07-04,"07/04/2021","00:00:00",12.92547877,7.793799311,"low",13.5944444444444,1.471678
"Lompoc Landing",1,"7/13/21",2021-07-04 00:15:00,"07/04/2021","00:15:00",12.91756017,7.786723484,"low",13.5777777777778,1.32872
"Lompoc Landing",1,"7/13/21",2021-07-04 00:30:00,"07/04/2021","00:30:00",12.90939609,7.77553437,"low",13.5666666666667,1.205148
"Lompoc Landing",1,"7/13/21",2021-07-04 00:45:00,"07/04/2021","00:45:00",12.90565006,7.76414961,"low",13.5777777777778,1.101893
"Lompoc Landing",1,"7/13/21",2021-07-04 01:00:00,"07/04/2021","01:00:00",12.90243826,7.748889742,"low",13.5833333333333,1.020061
"Lompoc Landing",1,"7/13/21",2021-07-04 01:15:00,"07/04/2021","01:15:00",12.90340284,7.73874996,"low",13.5777777777778,0.960027
"Lompoc Landing",1,"7/13/21",2021-07-04 01:30:00,"07/04/2021","01:30:00",12.90440684,7.72410836,"low",13.5833333333333,0.922143
"Lompoc Landing",1,"7/13/21",2021-07-04 01:45:00,"07/04/2021","01:45:00",12.90682023,7.719538429,"low",13.5944444444444,0.906208
"Lompoc Landing",1,"7/13/21",2021-07-04 02:00:00,"07/04/2021","02:00:00",12.91048239,7.716098196,"low",13.5833333333333,0.911515
"Lompoc Landing",1,"7/13/21",2021-07-04 02:15:00,"07/04/2021","02:15:00",12.91197896,7.705331937,"low",13.5777777777778,0.936624
"Lompoc Landing",1,"7/13/21",2021-07-04 02:30:00,"07/04/2021","02:30:00",12.90569631,7.595850345,"low",13.5777777777778,0.980523
"Lompoc Landing",1,"7/13/21",2021-07-04 02:45:00,"07/04/2021","02:45:00",12.90633705,7.595617344,"low",13.5777777777778,1.041973
"Lompoc Landing",1,"7/13/21",2021-07-04 03:00:00,"07/04/2021","03:00:00",12.90465842,7.570161364,"low",13.5944444444444,1.119403
"Lompoc Landing",1,"7/13/21",2021-07-04 03:15:00,"07/04/2021","03:15:00",12.90141616,7.552353991,"low",13.5555555555556,1.211302
"Lompoc Landing",1,"7/13/21",2021-07-04 03:30:00,"07/04/2021","03:30:00",12.88753708,7.558821035,"low",13.5555555555556,1.315724
"Lompoc Landing",1,"7/13/21",2021-07-04 03:45:00,"07/04/2021","03:45:00",12.87997505,7.564461178,"low",13.5222222222222,1.430649
"Lompoc Landing",1,"7/13/21",2021-07-04 04:00:00,"07/04/2021","04:00:00",12.87275719,7.561667915,"low",13.5444444444444,1.553797
"Lompoc Landing",1,"7/13/21",2021-07-04 04:15:00,"07/04/2021","04:15:00",12.86464154,7.542778322,"low",13.5444444444444,1.683226
"Lompoc Landing",1,"7/13/21",2021-07-04 04:30:00,"07/04/2021","04:30:00",12.85536979,7.503532911,"low",13.5222222222222,1.816536
"Lompoc Landing",1,"7/13/21",2021-07-04 04:45:00,"07/04/2021","04:45:00",12.81417272,7.519449844,"low",13.4777777777778,1.951447
"Lompoc Landing",1,"7/13/21",2021-07-04 05:00:00,"07/04/2021","05:00:00",12.7737662,7.551837139,"low",13.4333333333333,2.085559
"Lompoc Landing",1,"7/13/21",2021-07-04 05:15:00,"07/04/2021","05:15:00",12.73127992,7.592308608,"low",13.3833333333333,2.216985
"Lompoc Landing",1,"7/13/21",2021-07-04 05:30:00,"07/04/2021","05:30:00",12.60185819,7.761156883,"low",13.2222222222222,2.343481
"Lompoc Landing",1,"7/13/21",2021-07-04 05:45:00,"07/04/2021","05:45:00",12.51817055,7.806945436,"low",13.1444444444444,2.463083
"Lompoc Landing",1,"7/13/21",2021-07-04 06:00:00,"07/04/2021","06:00:00",12.46987884,7.83109605,"low",13.1055555555556,2.573871
"Lompoc Landing",1,"7/13/21",2021-07-04 06:15:00,"07/04/2021","06:15:00",12.43083556,7.853058289,"low",13.0944444444444,2.674483
"Lompoc Landing",1,"7/13/21",2021-07-04 06:30:00,"07/04/2021","06:30:00",12.40436092,7.863674666,"low",13.0944444444444,2.763391
"Lompoc Landing",1,"7/13/21",2021-07-04 06:45:00,"07/04/2021","06:45:00",12.39811265,7.866715371,"low",13.0944444444444,2.839431
"Lompoc Landing",1,"7/13/21",2021-07-04 07:00:00,"07/04/2021","07:00:00",12.39580828,7.878756664,"high",13.1222222222222,2.901632
"Lompoc Landing",1,"7/13/21",2021-07-04 07:15:00,"07/04/2021","07:15:00",12.40562498,7.887841609,"high",13.1166666666667,2.949492
"Lompoc Landing",1,"7/13/21",2021-07-04 07:30:00,"07/04/2021","07:30:00",12.40635956,7.893276585,"high",13.1166666666667,2.982567
"Lompoc Landing",1,"7/13/21",2021-07-04 07:45:00,"07/04/2021","07:45:00",12.39676565,7.894044913,"high",13.0833333333333,3.000771
"Lompoc Landing",1,"7/13/21",2021-07-04 08:00:00,"07/04/2021","08:00:00",12.40346458,7.898389589,"high",13.1166666666667,3.004268
"Lompoc Landing",1,"7/13/21",2021-07-04 08:15:00,"07/04/2021","08:15:00",12.41511289,7.901137009,"high",13.1444444444444,2.992915
"Lompoc Landing",1,"7/13/21",2021-07-04 08:30:00,"07/04/2021","08:30:00",12.43918646,7.90695691,"high",13.1777777777778,2.967234
"Lompoc Landing",1,"7/13/21",2021-07-04 08:45:00,"07/04/2021","08:45:00",12.46316817,7.914477443,"high",13.2,2.928333
"Lompoc Landing",1,"7/13/21",2021-07-04 09:00:00,"07/04/2021","09:00:00",12.49955752,7.919639981,"high",13.2555555555556,2.877648
"Lompoc Landing",1,"7/13/21",2021-07-04 09:15:00,"07/04/2021","09:15:00",12.55687506,7.926788162,"low",13.35,2.816678
"Lompoc Landing",1,"7/13/21",2021-07-04 09:30:00,"07/04/2021","09:30:00",12.61291009,7.937129486,"low",13.4555555555556,2.747299
"Lompoc Landing",1,"7/13/21",2021-07-04 09:45:00,"07/04/2021","09:45:00",12.62354878,7.932874399,"low",13.4055555555556,2.671511
"Lompoc Landing",1,"7/13/21",2021-07-04 10:00:00,"07/04/2021","10:00:00",12.78757876,7.946911138,"low",13.7777777777778,2.591545
"Lompoc Landing",1,"7/13/21",2021-07-04 10:15:00,"07/04/2021","10:15:00",12.91450443,7.961037589,"low",13.8555555555556,2.509468
"Lompoc Landing",1,"7/13/21",2021-07-04 10:30:00,"07/04/2021","10:30:00",12.9651908,7.964533423,"low",13.8777777777778,2.427669
"Lompoc Landing",1,"7/13/21",2021-07-04 10:45:00,"07/04/2021","10:45:00",13.1480095,7.965547865,"low",14.1222222222222,2.348552
"Lompoc Landing",1,"7/13/21",2021-07-04 11:00:00,"07/04/2021","11:00:00",13.36643335,7.97083862,"low",14.5611111111111,2.274239
"Lompoc Landing",1,"7/13/21",2021-07-04 11:15:00,"07/04/2021","11:15:00",13.59236598,7.975002507,"low",14.7555555555556,2.207047
"Lompoc Landing",1,"7/13/21",2021-07-04 11:30:00,"07/04/2021","11:30:00",13.92864431,7.987002,"low",15.45,2.14915
"Lompoc Landing",1,"7/13/21",2021-07-04 11:45:00,"07/04/2021","11:45:00",14.12691498,7.977620036,"low",15.4944444444444,2.102392
"Lompoc Landing",1,"7/13/21",2021-07-04 12:00:00,"07/04/2021","12:00:00",14.53709374,7.987575459,"low",16.0944444444444,2.068623
"Lompoc Landing",1,"7/13/21",2021-07-04 12:15:00,"07/04/2021","12:15:00",14.77112261,7.97648477,"low",16.0944444444444,2.049419
"Lompoc Landing",1,"7/13/21",2021-07-04 12:30:00,"07/04/2021","12:30:00",15.12270364,7.982986972,"low",16.5555555555556,2.046004
"Lompoc Landing",1,"7/13/21",2021-07-04 12:45:00,"07/04/2021","12:45:00",15.43663634,7.986475385,"low",16.9111111111111,2.058707
"Lompoc Landing",1,"7/13/21",2021-07-04 13:00:00,"07/04/2021","13:00:00",15.73529047,7.994400771,"low",17.2222222222222,2.087956
"Lompoc Landing",1,"7/13/21",2021-07-04 13:15:00,"07/04/2021","13:15:00",16.14110206,8.005617952,"low",17.6166666666667,2.134145
"Lompoc Landing",1,"7/13/21",2021-07-04 13:30:00,"07/04/2021","13:30:00",15.93746303,8.002827791,"low",17.4555555555556,2.197377
"Lompoc Landing",1,"7/13/21",2021-07-04 13:45:00,"07/04/2021","13:45:00",15.81251209,7.991802554,"low",16.8055555555556,2.277462
"Lompoc Landing",1,"7/13/21",2021-07-04 14:00:00,"07/04/2021","14:00:00",15.45504701,7.988309599,"low",16.2444444444444,2.373912
"Lompoc Landing",1,"7/13/21",2021-07-04 14:15:00,"07/04/2021","14:15:00",14.82374943,7.971105917,"low",15.4611111111111,2.485948
"Lompoc Landing",1,"7/13/21",2021-07-04 14:30:00,"07/04/2021","14:30:00",14.39170302,7.973645395,"low",14.9611111111111,2.612506
"Lompoc Landing",1,"7/13/21",2021-07-04 14:45:00,"07/04/2021","14:45:00",14.22862439,7.976263218,"low",14.9166666666667,2.752254
"Lompoc Landing",1,"7/13/21",2021-07-04 15:00:00,"07/04/2021","15:00:00",13.96919413,7.983517487,"high",14.5722222222222,2.903604
"Lompoc Landing",1,"7/13/21",2021-07-04 15:15:00,"07/04/2021","15:15:00",13.76612945,7.991167043,"high",14.4444444444444,3.06474
"Lompoc Landing",1,"7/13/21",2021-07-04 15:30:00,"07/04/2021","15:30:00",13.54192335,7.987215489,"high",14.1444444444444,3.233642
"Lompoc Landing",1,"7/13/21",2021-07-04 15:45:00,"07/04/2021","15:45:00",13.39158914,7.982678674,"high",14.0388888888889,3.408109
"Lompoc Landing",1,"7/13/21",2021-07-04 16:00:00,"07/04/2021","16:00:00",13.26129691,7.979841762,"high",13.8555555555556,3.585803
"Lompoc Landing",1,"7/13/21",2021-07-04 16:15:00,"07/04/2021","16:15:00",13.17017707,7.975882258,"high",13.8333333333333,3.764271
"Lompoc Landing",1,"7/13/21",2021-07-04 16:30:00,"07/04/2021","16:30:00",13.08154323,7.969358224,"high",13.7166666666667,3.940991
"Lompoc Landing",1,"7/13/21",2021-07-04 16:45:00,"07/04/2021","16:45:00",13.00422077,7.963032683,"high",13.6611111111111,4.113215
"Lompoc Landing",1,"7/13/21",2021-07-04 17:00:00,"07/04/2021","17:00:00",12.93180533,7.952845299,"high",13.6055555555556,4.278781
"Lompoc Landing",1,"7/13/21",2021-07-04 17:15:00,"07/04/2021","17:15:00",12.91925605,7.956425068,"high",13.5777777777778,4.434983
"Lompoc Landing",1,"7/13/21",2021-07-04 17:30:00,"07/04/2021","17:30:00",12.85585124,7.951511025,"high",13.5222222222222,4.579394
"Lompoc Landing",1,"7/13/21",2021-07-04 17:45:00,"07/04/2021","17:45:00",12.81779697,7.946310688,"high",13.5,4.709707
"Lompoc Landing",1,"7/13/21",2021-07-04 18:00:00,"07/04/2021","18:00:00",12.79109495,7.942966068,"high",13.4666666666667,4.823773
"Lompoc Landing",1,"7/13/21",2021-07-04 18:15:00,"07/04/2021","18:15:00",12.76733527,7.940784676,"high",13.4444444444444,4.919631
"Lompoc Landing",1,"7/13/21",2021-07-04 18:30:00,"07/04/2021","18:30:00",12.7861206,7.942076768,"high",13.4888888888889,4.995545
"Lompoc Landing",1,"7/13/21",2021-07-04 18:45:00,"07/04/2021","18:45:00",12.78916063,7.936380706,"high",13.4888888888889,5.050025
"Lompoc Landing",1,"7/13/21",2021-07-04 19:00:00,"07/04/2021","19:00:00",12.81149461,7.936050147,"high",13.5111111111111,5.081859
"Lompoc Landing",1,"7/13/21",2021-07-04 19:15:00,"07/04/2021","19:15:00",12.79974152,7.934519144,"high",13.5,5.090117
"Lompoc Landing",1,"7/13/21",2021-07-04 19:30:00,"07/04/2021","19:30:00",12.81905112,7.932825669,"high",13.5111111111111,5.073461
"Lompoc Landing",1,"7/13/21",2021-07-04 19:45:00,"07/04/2021","19:45:00",12.81187049,7.930236714,"high",13.4888888888889,5.031181
"Lompoc Landing",1,"7/13/21",2021-07-04 20:00:00,"07/04/2021","20:00:00",12.7983484,7.928276375,"high",13.4777777777778,4.963251
"Lompoc Landing",1,"7/13/21",2021-07-04 20:15:00,"07/04/2021","20:15:00",12.78760268,7.922589258,"high",13.5,4.870248
