intertidal_sitename,cbsLat,cbsLong,georegion,bioregion,State_Province,Island,MPA_name,MPA_designation,NMS_name,ASBS_name,site_code,survey_rep,year,species_lump,total_count,number_of_quadrats_sampled,total_area_sampled_m2,density_per_m2
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Pachycheles spp,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Pagurus beringanus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Pagurus caurinus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Pagurus granosimanus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Pagurus hemphilli,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Pagurus hirsutiusculus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Pagurus samuelis,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Paraxanthias taylori,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Petrolisthes spp,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Phimochirus californiensis,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Pilumnus spinohirsutus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Pugettia foliata,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Pugettia gracilis/richii,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Pugettia producta,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Tegula funebralis,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,2,2013,Tegula gallina/funebralis,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pachygrapsus crassipes,9,33,8.25,1.090909091
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Tegula gallina/funebralis,8,33,8.25,0.96969697
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Acanthina paucilirata,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Acanthinucella spp,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Cancer antennarius,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Cancer branneri,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Cancer jordani,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Cancer oregonensis,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Cancer productus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Cryptolithodes sitchensis,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Cycloxanthops novemdentatus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Hemigrapsus nudus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Hemigrapsus oregonensis,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Leptasterias spp,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Lophopanopeus bellus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Loxorhynchus crispatus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Oedignathus inermis,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Oregonia gracilis,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pachycheles spp,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pagurus beringanus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pagurus caurinus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pagurus granosimanus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pagurus hemphilli,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pagurus hirsutiusculus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pagurus samuelis,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Paraxanthias taylori,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Petrolisthes spp,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Phimochirus californiensis,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pilumnus spinohirsutus,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pugettia foliata,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pugettia gracilis/richii,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Pugettia producta,0,33,8.25,0
Boy Scout Camp,33.00112008,-118.5483188,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,800,3,2019,Tegula funebralis,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pachygrapsus crassipes,60,33,8.25,7.272727273
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Acanthinucella spp,17,33,8.25,2.060606061
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Tegula gallina/funebralis,2,33,8.25,0.242424242
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pagurus hirsutiusculus,1,33,8.25,0.121212121
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Acanthina paucilirata,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Cancer antennarius,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Cancer branneri,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Cancer jordani,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Cancer oregonensis,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Cancer productus,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Cryptolithodes sitchensis,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Cycloxanthops novemdentatus,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Hemigrapsus nudus,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Hemigrapsus oregonensis,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Leptasterias spp,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Lophopanopeus bellus,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Loxorhynchus crispatus,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Oedignathus inermis,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Oregonia gracilis,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pachycheles spp,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pagurus beringanus,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pagurus caurinus,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pagurus granosimanus,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pagurus hemphilli,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pagurus samuelis,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Paraxanthias taylori,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Petrolisthes spp,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Phimochirus californiensis,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pilumnus spinohirsutus,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pugettia foliata,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pugettia gracilis/richii,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Pugettia producta,0,33,8.25,0
Cardiff Reef,32.99984,-117.27867,CA South,Government Point to Mexico,California,Mainland,,reference,,,90,1,2012,Tegula funebralis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pachygrapsus crassipes,20,33,8.25,2.424242424
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Tegula funebralis,3,33,8.25,0.363636364
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pachycheles spp,2,33,8.25,0.242424242
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Acanthinucella spp,1,33,8.25,0.121212121
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pugettia gracilis/richii,1,33,8.25,0.121212121
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Acanthina paucilirata,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Cancer antennarius,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Cancer branneri,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Cancer jordani,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Cancer oregonensis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Cancer productus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Cryptolithodes sitchensis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Cycloxanthops novemdentatus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Hemigrapsus nudus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Hemigrapsus oregonensis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Leptasterias spp,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Lophopanopeus bellus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Loxorhynchus crispatus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Oedignathus inermis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Oregonia gracilis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pagurus beringanus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pagurus caurinus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pagurus granosimanus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pagurus hemphilli,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pagurus hirsutiusculus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pagurus samuelis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Paraxanthias taylori,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Petrolisthes spp,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Phimochirus californiensis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pilumnus spinohirsutus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pugettia foliata,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Pugettia producta,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,1,2009,Tegula gallina/funebralis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pachygrapsus crassipes,30,33,8.25,3.636363636
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pagurus samuelis,10,33,8.25,1.212121212
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Acanthina paucilirata,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Acanthinucella spp,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Cancer antennarius,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Cancer branneri,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Cancer jordani,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Cancer oregonensis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Cancer productus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Cryptolithodes sitchensis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Cycloxanthops novemdentatus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Hemigrapsus nudus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Hemigrapsus oregonensis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Leptasterias spp,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Lophopanopeus bellus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Loxorhynchus crispatus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Oedignathus inermis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Oregonia gracilis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pachycheles spp,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pagurus beringanus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pagurus caurinus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pagurus granosimanus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pagurus hemphilli,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pagurus hirsutiusculus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Paraxanthias taylori,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Petrolisthes spp,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Phimochirus californiensis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pilumnus spinohirsutus,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pugettia foliata,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pugettia gracilis/richii,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Pugettia producta,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Tegula funebralis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,2,2013,Tegula gallina/funebralis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,4,2020,Pachygrapsus crassipes,22,33,8.25,2.666666667
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,4,2020,Pagurus hirsutiusculus,1,33,8.25,0.121212121
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,4,2020,Acanthina paucilirata,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,4,2020,Acanthinucella spp,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,4,2020,Cancer antennarius,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,4,2020,Cancer branneri,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,4,2020,Cancer jordani,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,4,2020,Cancer oregonensis,0,33,8.25,0
Eel Point,32.91800734,-118.5466842,CA Channel Islands South,Channel Islands South,California,San Clemente,,reference,,San Clemente Island ASBS,801,4,2020,Cancer productus,0,33,8.25,0
